1000 2500
735 934 202
735 756 141
736 901 46
736 967 148
737 916 146
737 893 129
737 761 210
737 863 61
738 770 127
738 937 62
741 781 75
741 926 258
741 855 217
742 850 253
742 761 296
742 919 177
743 897 287
744 882 219
745 796 164
747 888 25
747 993 89
751 799 276
752 984 277
755 848 191
755 901 248
755 768 113
755 850 109
755 830 214
755 874 212
756 956 266
757 949 217
757 941 141
761 929 9
761 933 29
765 777 163
765 839 247
767 945 77
768 966 215
768 887 106
769 839 138
769 883 290
770 818 112
773 893 83
775 852 152
776 961 22
776 921 49
776 923 283
777 906 25
778 950 111
779 905 262
782 870 28
783 891 79
784 790 144
786 934 270
788 842 251
788 850 151
790 852 127
790 899 23
791 816 149
791 803 221
792 895 147
792 816 299
793 841 39
793 857 176
795 989 299
796 901 215
796 805 182
797 849 67
798 944 167
799 894 232
800 978 236
801 860 106
803 931 186
803 996 260
803 899 201
804 883 230
807 920 67
807 893 235
808 952 61
809 891 106
810 816 218
811 821 142
812 972 252
813 820 255
815 981 278
817 998 200
819 949 15
820 838 103
821 852 110
824 882 214
829 840 153
832 967 167
833 840 123
840 868 112
840 873 61
841 859 226
841 994 19
843 852 252
844 960 166
845 998 221
846 872 206
849 975 120
850 965 62
854 905 93
854 860 30
855 900 286
858 975 278
858 907 163
859 913 141
860 966 273
860 861 76
860 941 152
861 982 81
861 901 12
862 996 41
862 912 227
862 946 128
864 958 133
865 874 241
866 971 297
867 928 48
868 918 60
868 978 192
869 992 102
869 893 180
871 921 255
872 946 80
873 934 212
875 917 272
875 956 172
878 987 114
883 967 134
885 979 173
887 995 87
888 965 246
889 977 78
891 895 179
894 956 300
895 998 137
898 937 102
901 947 299
901 962 130
902 944 228
903 963 7
905 936 279
905 946 79
906 917 237
921 988 89
924 934 253
926 975 62
929 947 298
930 966 32
930 988 45
931 999 206
933 963 28
934 960 62
939 960 201
939 941 48
942 961 195
945 973 28
946 981 132
952 981 165
953 975 249
964 995 254
964 980 12
964 987 71
969 990 105
970 999 113
974 991 141
