50000 75000
3703 17853 154
3703 48984 188
3703 33605 229
3704 43166 112
3704 23736 128
3704 20898 65
3704 12473 176
3704 8822 283
3705 37074 189
3706 26017 127
3707 22470 284
3708 4852 145
3708 4974 215
3709 29862 49
3710 25408 152
3710 33033 16
3710 6248 32
3710 25698 280
3710 17688 155
3711 18401 108
3711 41649 77
3711 9439 172
3711 9371 1
3712 30987 90
3712 17956 222
3713 11796 174
3713 48746 93
3713 27862 202
3714 14923 183
3714 48966 24
3714 4583 287
3714 46711 26
3714 34929 222
3714 8679 288
3715 19581 270
3715 37614 67
3715 16301 61
3716 30675 202
3716 31439 244
3718 30759 237
3718 47192 100
3719 19657 80
3719 32969 105
3720 41146 148
3720 19730 102
3720 29706 223
3721 19480 113
3721 35522 273
3722 8471 277
3722 46724 165
3722 14126 281
3723 30452 265
3723 17239 150
3723 42161 241
3724 23145 103
3724 22448 204
3725 19643 147
3726 23559 162
3727 30283 120
3727 18171 65
3727 44796 225
3727 40951 95
3727 34020 295
3728 13898 254
3728 23156 288
3729 21568 284
3729 42367 44
3729 49579 164
3729 26970 34
3729 29823 121
3729 7206 192
3730 48047 275
3730 27975 0
3731 31736 229
3731 31230 178
3731 12917 26
3731 46688 212
3731 10539 212
3732 31190 45
3732 13409 256
3733 20360 187
3734 49862 185
3734 11769 183
3734 8134 22
3736 46505 233
3736 48483 98
3736 29770 107
3737 49229 4
3737 9437 199
3737 49707 256
3737 20184 179
3737 3788 16
3738 40430 280
3738 31314 145
3738 14988 100
3738 8718 33
3739 34872 273
3740 36040 12
3741 16290 22
3741 36783 255
3741 28003 236
3741 46734 296
3741 37332 73
3742 44655 40
3743 4350 283
3743 35724 273
3743 25110 176
3743 23997 198
3744 20763 45
3745 41180 121
3745 18724 56
3745 28613 3
3746 23134 85
3746 31462 271
3748 34055 177
3748 41910 126
3748 10354 251
3748 17398 81
3748 17471 74
3749 26216 41
3749 24749 194
3750 25923 202
3750 28536 104
3751 40250 45
3751 43013 148
3752 17097 204
3752 49329 93
3753 30429 68
3753 30256 262
3754 14654 194
3755 24558 19
3755 48972 209
3755 42592 278
3756 5808 262
3756 13481 177
3756 4454 285
3756 18885 273
3757 13486 196
3757 49240 299
3758 34440 266
3758 46658 105
3758 40316 97
3758 29799 211
3758 17373 157
3758 42774 225
3759 41713 244
3760 21928 195
3760 9271 217
3760 45074 23
3760 26300 66
3760 6129 92
3761 22701 159
3761 26136 61
3761 33282 29
3762 28709 15
3762 8129 3
3762 29583 192
3763 8147 284
3764 26996 265
3764 41879 125
3764 18426 210
3765 22074 181
3765 47962 282
3765 25234 226
3765 37633 282
3765 24260 98
3766 6644 142
3766 31242 192
3767 16273 258
3768 30998 29
3768 15606 201
3769 29166 199
3770 10531 258
3771 20169 235
3771 46772 9
3771 32048 246
3773 29138 150
3773 10842 217
3773 19076 76
3773 22062 101
3773 27953 8
3774 29149 79
3774 34156 262
3775 34207 231
3775 29478 217
3775 44035 183
3775 46597 125
3776 43281 113
3776 4405 129
3776 40845 83
3777 21810 99
3777 37692 36
3777 12066 211
3777 27703 271
3777 20956 177
3778 13709 86
3778 49842 96
3778 47810 60
3778 34746 31
3778 29418 90
3778 22841 258
3779 4000 129
3780 7268 13
3780 42402 55
3781 32733 65
3781 31584 114
3781 27925 188
3781 40692 248
3781 39268 280
3782 36080 193
3782 46399 237
3782 29168 272
3783 36562 291
3783 36861 69
3783 18347 256
3783 44796 261
3784 47522 18
3784 5459 78
3785 13601 128
3785 6417 190
3786 11623 99
3787 15603 40
3787 45811 162
3787 48820 51
3788 26358 76
3789 16222 199
3789 27303 44
3789 43855 203
3789 12139 165
3790 49882 98
3790 12676 276
3790 36665 224
3790 37293 284
3790 12498 4
3791 24801 254
3792 48305 85
3792 20303 223
3793 18573 38
3793 11650 57
3793 43179 202
3793 40393 238
3794 25846 107
3795 19443 134
3795 7554 12
3795 21145 69
3796 7996 200
3796 34819 176
3797 11424 193
3797 35320 182
3798 24839 181
3798 11419 246
3798 17851 265
3798 34047 181
3799 30492 189
3799 48575 140
3799 48295 236
3801 14097 71
3801 30222 118
3801 38976 165
3801 23011 79
3802 13077 147
3802 46591 253
3803 12659 17
3803 48749 17
3804 19382 199
3804 46490 300
3805 18641 128
3805 9657 99
3806 39023 254
3806 6162 208
3807 36663 18
3807 20575 31
3807 30422 298
3807 33912 195
3807 19065 7
3807 46358 110
3807 49654 71
3808 39598 137
3808 17928 106
3808 22089 108
3809 33869 51
3809 46064 260
3809 38863 199
3810 35350 99
3810 30013 222
3810 8212 82
3811 19334 217
3811 43803 113
3811 7242 48
3811 10334 19
3812 18830 105
3812 6108 29
3813 10952 221
3813 47119 256
3814 4294 273
3814 26430 233
3815 17456 295
3815 31545 72
3815 18959 105
3816 26611 131
3816 10939 30
3816 15991 296
3817 19168 163
3819 21990 230
3819 38925 102
3819 32338 141
3820 27222 10
3820 5210 241
3820 21657 185
3821 10166 207
3822 31826 200
3822 23046 290
3823 40039 282
3823 46443 256
3824 37544 151
3824 17278 210
3825 15916 45
3825 34308 233
3825 37524 42
3825 28970 106
3827 7493 192
3828 17938 264
3828 31456 140
3828 7201 280
3828 5857 135
3828 6061 82
3828 5311 227
3828 25981 84
3829 47162 100
3829 30431 64
3830 41851 233
3830 33225 33
3830 12204 210
3830 35656 242
3830 20219 148
3831 27259 63
3831 20703 95
3831 36458 80
3831 30252 170
3831 36232 116
3831 18363 107
3831 15567 143
3832 9827 143
3833 32131 59
3834 30081 185
3834 34943 42
3834 15416 90
3834 6767 211
3835 46178 20
3835 44923 267
3836 37434 60
3836 3886 193
3837 32211 101
3837 20513 194
3837 10836 209
3837 9786 289
3838 22634 51
3838 45416 207
3838 29029 132
3838 46364 210
3839 11032 120
3839 10736 203
3839 20563 147
3839 45088 9
3839 11977 235
3840 24080 255
3840 23019 289
3841 45493 147
3841 35227 265
3841 25757 190
3841 43693 62
3841 34821 260
3841 39931 246
3841 46309 204
3841 25627 200
3842 23498 136
3842 27986 234
3842 5884 247
3842 18857 34
3843 23496 283
3843 48043 180
3845 40215 206
3845 39500 117
3846 47816 222
3846 18547 283
3846 39184 17
3846 21945 34
3847 45955 267
3847 26286 212
3848 16377 26
3848 46451 186
3848 28146 162
3849 15300 144
3849 33884 276
3850 15614 179
3851 41229 23
3852 16371 212
3852 47714 227
3852 16520 189
3852 23010 174
3853 47162 253
3853 29761 288
3853 48471 184
3853 28499 182
3854 41096 263
3854 34164 46
3855 18708 202
3856 47896 213
3856 18739 38
3857 40333 158
3857 30153 228
3857 21501 14
3857 17441 80
3858 38072 266
3859 23164 289
3859 23295 68
3860 24870 149
3860 7841 274
3860 9400 69
3860 17049 239
3861 24373 94
3861 40412 247
3861 19269 265
3861 43953 30
3861 43973 230
3862 36239 107
3862 38861 126
3862 5817 182
3862 45111 107
3863 20602 20
3863 31487 169
3863 8337 246
3863 33003 202
3864 41640 3
3864 23749 44
3865 11600 142
3865 33906 119
3865 38179 269
3865 22285 180
3865 25405 193
3865 34712 86
3866 41593 203
3866 23646 7
3866 18909 100
3866 42013 291
3866 16241 209
3866 5175 146
3867 19370 246
3868 20888 175
3868 5780 35
3868 33057 205
3868 27753 201
3868 10494 206
3868 47236 93
3869 39528 176
3869 8295 102
3869 33933 289
3870 26673 234
3871 49810 4
3871 25875 266
3872 21952 126
3872 5632 67
3872 5307 72
3872 17748 103
3873 11865 143
3873 45995 255
3873 10309 238
3873 32510 181
3874 27021 150
3874 29721 198
3875 11777 273
3875 34216 246
3876 40257 215
3876 30556 37
3877 4479 160
3877 26477 50
3878 15244 209
3878 42171 226
3878 12296 222
3879 39502 216
3879 17003 266
3880 39980 275
3880 9487 70
3880 28031 43
3881 7567 70
3881 18496 238
3882 36537 71
3882 10990 164
3882 26397 254
3882 24185 83
3882 28858 139
3882 7760 137
3883 11019 198
3883 45650 42
3883 22053 180
3883 45693 13
3883 13672 183
3884 43106 153
3884 44585 38
3885 18415 190
3885 47985 235
3885 14453 246
3885 5362 166
3887 26410 207
3888 26716 151
3888 11917 263
3888 47365 290
3889 20228 163
3889 47504 88
3889 41577 271
3891 18731 211
3891 26878 61
3892 15686 61
3892 48354 102
3892 24037 151
3893 9971 261
3893 35910 188
3893 44933 108
3893 4780 223
3894 27494 9
3894 36447 270
3894 38779 148
3895 25999 122
3895 24231 3
3896 35313 80
3896 49916 167
3896 46470 178
3896 4940 136
3897 31838 84
3897 17281 46
3897 19547 293
3897 31627 94
3898 48052 224
3898 21747 55
3898 38987 47
3898 24603 275
3898 46800 247
3899 31332 86
3900 31741 47
3900 40031 234
3900 5797 271
3901 26113 15
3901 4388 286
3901 30714 103
3902 48243 99
3903 21579 223
3903 45816 5
3904 49115 26
3904 48744 279
3904 26713 260
3904 13243 180
3905 36459 293
3906 21964 58
3907 33804 36
3907 39416 22
3907 5439 234
3908 27730 239
3908 19103 50
3908 8206 159
3909 34354 44
3909 28132 84
3911 28761 204
3911 9861 198
3911 39638 71
3911 30733 173
3911 26346 47
3911 37162 87
3912 42632 226
3912 17737 272
3912 39670 137
3912 13861 187
3913 26084 69
3913 33285 186
3913 37465 256
3914 6612 276
3914 32086 163
3914 35922 297
3915 39324 239
3915 13913 292
3915 39607 94
3916 31322 34
3916 40182 110
3917 30143 139
3917 12486 294
3918 26882 160
3918 43467 262
3918 13689 155
3919 9047 182
3919 19101 159
3919 22820 272
3919 34689 231
3919 13934 77
3920 22806 295
3920 23878 32
3920 37533 129
3921 23389 163
3921 16755 4
3921 33409 247
3921 23816 210
3921 30419 233
3922 45616 272
3922 5290 53
3922 4459 295
3923 28504 153
3923 46037 146
3924 46703 75
3926 35677 229
3926 25077 137
3926 38163 244
3926 4429 257
3926 20821 191
3926 47557 36
3927 38359 16
3927 20476 14
3928 37559 22
3928 6424 294
3929 11524 69
3929 36656 284
3929 9770 123
3929 9193 69
3929 20896 76
3929 6939 286
3929 24419 216
3929 42712 289
3931 42104 138
3931 28290 277
3933 11910 169
3933 22588 146
3934 13081 171
3934 32505 201
3934 36275 145
3934 11225 11
3934 10152 39
3934 37800 58
3935 41912 298
3935 10237 267
3935 14623 113
3935 12800 101
3935 11911 84
3936 32209 292
3936 9373 3
3936 31018 73
3937 40630 60
3937 45409 102
3938 14828 143
3938 26503 129
3938 46100 202
3938 10363 264
3938 20036 76
3939 11460 52
3939 16799 219
3939 21340 57
3940 26586 136
3940 47870 294
3940 7391 8
3941 4865 13
3941 34132 241
3941 28717 289
3941 19208 239
3942 13949 104
3943 21200 88
3945 20307 4
3945 7550 36
3945 29819 199
3945 19425 247
3945 49161 1
3946 41047 19
3946 25762 138
3946 13966 244
3947 31786 258
3947 48752 290
3948 34241 223
3948 6511 14
3948 9003 185
3948 25734 212
3948 4648 300
3949 11372 150
3949 34820 82
3949 42915 263
3949 48432 216
3950 19118 175
3950 13788 246
3950 36787 237
3950 6826 58
3950 27466 197
3950 30060 82
3950 42188 75
3951 21427 14
3951 49749 238
3951 5428 187
3952 32238 144
3952 19468 36
3952 8275 179
3952 39243 200
3952 42477 1
3952 11016 292
3953 9525 147
3953 18347 232
3953 21934 250
3953 46208 34
3954 10903 160
3955 29777 13
3955 22811 62
3955 11550 105
3956 45345 154
3956 48745 290
3957 6809 277
3958 35833 226
3958 19706 239
3958 38574 97
3958 29653 227
3959 29883 182
3959 45398 156
3959 29481 31
3960 15783 0
3961 6178 98
3961 12917 128
3961 30024 160
3962 7674 219
3962 28706 79
3963 30750 152
3963 46421 1
3963 49508 204
3964 4490 110
3964 30368 231
3964 8419 207
3965 20763 67
3966 17527 72
3966 28660 204
3967 27065 114
3967 17333 84
3967 36281 84
3967 46537 81
3968 9742 291
3968 24712 12
3968 32021 266
3969 5900 291
3969 23947 260
3969 46739 221
3969 43510 99
3969 4038 86
3970 45331 230
3970 47881 274
3971 33110 268
3971 28194 160
3971 5824 56
3971 34340 295
3972 32283 138
3972 15084 213
3973 14982 206
3973 43314 5
3973 19676 52
3973 6393 26
3975 31859 161
3975 37981 249
3975 6710 86
3975 21805 192
3975 12270 189
3976 19640 174
3976 41637 8
3977 23050 41
3977 7382 221
3977 19888 294
3978 41561 288
3978 49945 179
3978 48091 180
3979 12984 195
3980 10865 265
3980 37999 87
3980 30187 12
3981 39551 53
3981 15498 85
3981 40347 110
3981 45910 44
3981 48583 298
3982 29847 145
3982 34141 282
3982 36947 267
3982 15993 235
3983 12571 64
3983 19212 185
3983 7415 63
3984 49420 15
3984 49625 117
3984 40312 17
3985 7760 254
3985 17474 17
3985 48451 85
3985 32662 12
3986 7579 263
3986 22804 198
3986 38584 262
3987 22833 98
3987 25532 208
3988 37286 182
3988 48745 109
3988 20590 41
3989 42070 128
3989 48952 29
3989 32509 232
3989 38637 160
3990 35411 46
3991 47859 23
3992 23119 144
3992 5758 48
3992 24526 262
3992 21564 153
3992 6955 28
3994 8455 300
3995 26670 241
3996 44112 272
3996 23810 35
3996 30400 62
3997 19907 276
3997 41968 107
3998 43772 105
3999 44636 113
4001 42412 40
4001 8868 220
4002 39736 32
4002 13986 99
4002 23573 78
4002 41148 23
4003 22973 251
4003 40189 246
4003 26707 232
4004 32945 136
4004 12085 269
4004 35079 32
4004 16844 71
4004 31797 186
4005 15416 21
4005 46792 144
4005 13420 261
4006 30153 294
4006 29425 223
4006 31369 104
4006 10542 288
4007 42476 148
4007 31972 254
4008 26999 239
4008 12018 204
4008 21907 296
4008 8873 249
4010 14075 225
4010 32974 227
4010 41892 150
4010 28924 59
4010 15927 86
4010 40574 199
4011 19043 204
4011 36048 162
4011 23237 210
4012 27679 220
4013 40198 118
4013 13453 163
4013 20125 53
4015 17256 281
4015 45374 10
4015 7332 251
4015 4097 204
4016 19857 10
4016 39593 138
4016 49943 30
4016 25805 201
4016 11012 132
4017 19516 73
4017 5917 160
4017 16234 203
4018 22293 168
4019 38693 218
4019 39601 178
4020 40793 259
4021 8489 223
4021 28833 193
4021 10897 270
4022 12714 285
4022 21561 133
4022 24447 280
4023 16379 222
4023 29665 239
4023 5403 279
4024 39147 270
4024 8306 79
4025 30619 300
4025 14176 50
4025 24609 75
4026 49654 144
4027 34011 135
4027 47655 167
4027 31292 86
4027 45259 16
4027 37929 254
4028 46630 107
4029 40958 98
4029 30233 281
4029 32673 182
4029 26224 107
4029 17337 196
4029 21242 102
4030 28398 231
4030 49627 126
4032 30866 117
4032 9564 264
4033 44575 54
4033 33689 40
4034 44537 112
4035 5913 80
4035 31638 67
4035 39698 12
4035 28068 194
4035 31215 206
4035 35403 258
4035 23632 278
4035 4753 211
4036 32561 11
4036 14915 78
4036 17278 109
4036 37452 297
4036 37716 97
4037 5850 121
4037 5166 231
4038 49630 30
4038 16149 12
4038 25034 180
4038 4179 99
4038 17541 260
4038 14808 89
4039 20382 143
4039 38185 232
4040 47071 292
4040 4078 119
4040 19665 37
4041 12342 123
4041 46085 152
4042 29494 167
4042 26829 300
4042 25518 223
4042 43975 34
4043 48484 244
4043 21277 15
4043 39510 10
4044 33969 44
4044 10151 10
4045 5516 218
4045 26015 30
4046 19411 200
4047 44173 218
4047 38197 195
4047 13190 157
4048 26077 132
4048 8649 275
4049 6659 99
4049 25033 219
4049 33708 249
4049 43483 14
4049 33192 265
4049 47621 205
4050 27853 193
4050 41401 75
4050 6492 270
4050 40076 209
4050 26045 287
4050 12194 77
4051 49986 7
4051 25971 52
4052 40643 114
4052 48516 54
4053 21337 85
4053 46749 50
4053 41652 23
4053 15848 218
4054 10874 56
4054 49414 64
4054 8729 93
4054 12771 196
4057 37874 167
4057 43512 33
4059 29918 174
4059 32187 287
4060 44788 222
4060 11482 99
4060 42299 15
4060 4134 53
4061 18487 220
4062 40313 116
4063 49621 26
4063 14234 276
4063 48858 37
4063 23610 21
4064 34605 85
4064 6139 62
4065 48335 280
4065 46059 294
4067 15514 299
4068 48474 122
4069 29296 149
4069 9091 30
4069 20377 141
4070 34877 33
4070 23744 77
4070 48626 180
4071 28578 189
4071 46713 46
4072 11960 60
4072 47268 128
4072 45052 0
4072 47412 265
4073 18196 124
4073 49595 194
4073 23779 97
4073 4149 281
4073 17555 211
4074 47399 149
4074 40066 21
4075 48794 31
4075 23375 118
4076 35499 175
4076 32207 194
4076 26258 46
4076 14026 233
4076 40353 258
4077 46029 283
4078 40505 49
4080 23216 281
4080 11605 191
4080 47951 16
4081 38422 129
4081 8968 221
4081 34886 106
4082 21674 193
4082 10072 47
4082 44769 17
4083 30712 276
4083 7018 243
4083 37340 133
4083 40919 140
4083 14466 35
4084 35661 182
4084 37295 195
4085 23344 83
4085 22049 110
4085 9083 34
4086 30346 231
4086 36336 195
4086 15157 64
4086 7948 229
4086 49950 61
4087 5756 282
4087 21783 116
4087 14462 156
4087 41266 242
4088 6814 247
4088 31755 201
4088 11558 43
4088 11410 230
4089 15586 64
4089 18781 100
4090 9650 83
4090 27086 161
4090 8539 184
4090 13756 256
4090 40275 275
4090 11708 207
4091 27223 203
4091 42777 164
4091 8517 90
4092 19674 213
4093 25118 160
4093 35079 244
4093 10717 78
4093 37888 22
4093 5410 187
4094 31372 57
4095 23735 229
4095 32998 101
4095 38357 124
4095 19468 32
4096 7574 13
4096 39582 32
4096 11924 239
4096 33623 38
4097 34420 89
4097 42348 236
4098 21200 280
4098 31346 156
4098 9714 49
4098 42967 24
4098 10658 112
4098 24097 13
4099 21281 110
4099 47647 214
4099 49388 269
4099 47003 165
4100 46560 151
4100 49858 205
4101 36022 212
4101 44758 23
4102 17717 179
4102 7302 74
4102 24444 134
4103 29877 135
4103 48797 25
4103 43468 239
4104 25184 170
4104 45282 261
4105 37156 69
4105 9002 278
4106 32665 191
4107 28089 31
4107 15532 224
4107 9238 49
4107 28770 25
4107 25293 239
4107 34780 81
4108 40225 182
4108 48668 59
4109 38865 244
4109 45419 78
4109 15696 39
4109 8394 242
4109 15075 79
4110 17639 280
4110 45727 193
4110 22707 172
4110 28209 230
4111 22004 221
4111 29632 118
4112 34137 43
4112 46495 6
4112 42149 187
4113 12808 5
4114 27076 211
4114 49920 134
4115 15654 139
4115 15332 153
4115 42321 207
4115 5886 35
4115 23915 124
4116 20257 21
4116 7522 203
4116 18211 180
4116 38812 269
4117 6878 265
4117 44629 204
4117 47723 245
4117 31410 68
4118 23948 152
4118 49904 83
4119 34039 263
4119 19171 36
4120 8294 164
4121 26111 110
4121 35449 186
4121 24842 62
4121 15432 236
4122 12059 65
4122 12878 11
4122 28971 133
4122 9408 22
4123 47946 35
4123 47944 116
4123 20921 110
4125 42692 174
4125 24270 184
4125 17652 214
4125 6313 232
4125 17332 69
4126 5667 132
4126 42431 19
4126 13418 29
4127 37291 281
4127 48045 110
4127 31841 224
4127 25407 92
4128 45711 153
4128 9425 160
4128 15175 29
4128 44498 35
4129 15870 170
4130 9148 23
4130 6254 265
4131 45666 109
4131 13262 269
4131 49456 77
4132 5057 182
4132 31346 299
4132 37775 41
4132 18530 189
4132 24864 168
4132 44607 191
4133 25860 287
4133 43635 68
4134 16315 57
4135 49542 199
4136 5432 217
4136 32453 298
4137 48494 63
4137 14300 110
4138 45639 275
4138 9916 290
4138 7300 62
4138 19788 144
4139 23287 17
4139 21936 276
4139 35699 113
4139 34004 58
4140 35554 287
4140 11103 281
4141 26338 141
4141 11714 83
4141 25542 54
4142 28685 124
4142 7266 83
4142 14866 217
4142 9919 24
4143 41918 160
4143 31908 120
4144 8868 143
4147 14383 297
4147 12200 297
4147 14459 234
4147 22097 65
4147 14728 179
4148 30227 96
4148 24441 151
4149 46926 89
4151 35380 20
4151 30315 167
4151 36502 12
4151 15952 155
4152 20054 298
4153 46349 171
4154 22840 229
4154 37241 220
4154 37122 160
4155 10052 158
4156 37416 169
4156 33558 86
4157 27283 267
4157 17797 163
4157 25057 83
4157 34758 143
4158 28905 58
4159 18915 36
4159 40049 81
4159 34885 45
4160 15173 231
4161 44034 288
4161 23150 159
4162 30446 252
4162 8335 271
4162 43844 263
4162 10880 295
4163 17606 269
4163 37731 126
4163 25348 150
4164 29875 284
4165 13555 166
4165 45517 300
4165 11591 198
4165 26512 28
4165 47601 90
4166 26632 177
4166 14667 68
4166 28718 45
4166 44669 231
4167 15997 228
4167 35961 80
4167 47463 182
4167 13428 135
4167 12847 162
4167 9150 290
4168 22454 163
4168 15694 42
4168 14153 200
4169 31194 105
4170 20458 242
4170 34187 291
4170 15871 209
4170 27163 75
4170 47550 157
4171 37953 271
4171 31422 143
4171 24605 183
4172 14593 207
4172 27516 74
4172 42760 260
4172 18095 166
4172 30901 220
4173 43935 122
4173 12728 216
4173 49631 118
4174 8772 164
4174 9957 176
4175 39683 242
4175 48592 20
4175 26858 122
4175 26372 19
4175 45805 70
4176 44997 29
4176 10443 64
4177 6309 88
4177 25618 172
4177 6147 96
4178 45377 186
4178 33861 232
4178 44481 76
4178 17020 53
4179 15730 120
4180 42225 68
4180 34762 230
4180 36329 65
4180 25671 215
4180 13159 290
4181 27986 265
4181 41439 101
4181 5669 263
4182 12080 124
4182 49431 6
4183 39008 257
4183 26578 76
4183 44647 255
4183 14024 271
4183 39359 272
4184 23717 36
4184 30516 94
4185 24585 285
4185 13141 91
4185 26663 86
4185 23472 100
4185 41793 213
4185 10286 18
4185 19862 219
4186 31466 23
4186 44438 100
4186 25282 138
4186 45120 251
4187 11692 282
4187 11232 150
4188 7262 277
4189 44623 70
4189 15847 281
4190 38519 69
4190 8236 21
4190 47123 225
4191 23797 201
4191 43715 235
4191 44667 21
4191 45593 127
4192 48863 124
4194 35152 280
4194 11471 217
4194 22154 88
4194 29263 105
4194 26639 121
4194 45013 126
4195 41669 268
4195 44175 110
4195 44299 223
4195 45631 166
4196 25676 15
4197 7968 276
4197 42519 144
4197 14283 239
4197 8323 287
4198 14039 16
4199 31505 209
4199 40763 223
4200 40647 78
4201 43980 133
4201 47927 179
4201 8389 213
4203 14008 217
4204 7070 79
4204 32548 129
4205 35685 77
4206 27012 209
4206 16273 60
4206 21370 288
4207 12691 110
4207 18816 4
4207 23320 296
4208 45989 160
4208 33439 186
4208 16846 255
4209 37710 231
4209 26844 115
4209 20017 99
4210 23821 230
4210 27881 52
4210 22334 111
4211 24763 171
4211 29152 66
4211 21666 188
4212 37916 61
4212 37934 143
4213 27877 261
4213 43835 209
4213 32168 156
4214 20779 155
4214 17791 79
4214 38409 174
4215 24157 186
4215 14296 169
4215 5214 77
4215 34201 105
4215 14684 69
4216 38950 99
4216 25226 3
4217 43081 81
4217 34014 119
4218 17783 28
4218 9812 32
4218 28684 178
4218 41251 224
4219 25537 144
4219 21238 3
4219 6978 111
4220 21294 139
4220 40903 119
4220 28294 101
4221 8448 62
4221 30830 280
4221 19051 21
4221 27050 191
4222 41444 162
4222 36732 40
4222 46222 228
4222 35051 170
4224 13504 25
4225 19189 98
4225 35546 251
4226 20168 252
4227 21604 8
4227 24149 65
4227 43702 69
4227 8707 48
4228 16668 144
4228 47755 173
4228 24615 267
4229 24494 8
4229 34968 128
4230 5948 218
4230 5296 35
4230 38492 97
4230 47191 112
4231 41260 255
4231 16893 69
4231 46392 183
4231 33113 254
4232 45107 52
4232 35946 104
4233 25961 242
4233 25234 118
4234 44288 245
4234 15048 70
4234 41438 38
4234 32332 12
4235 19348 16
4235 21685 131
4235 26863 92
4235 32039 22
4235 38189 173
4235 25463 218
4236 36230 100
4236 43449 115
4236 15503 188
4237 28018 270
4238 4304 299
4238 23478 112
4239 6238 159
4240 7171 262
4240 10354 112
4240 11836 80
4240 23514 25
4241 30938 201
4241 11698 243
4241 8060 22
4241 43396 21
4241 25131 156
4242 37699 162
4242 18054 104
4242 21394 141
4243 45509 30
4243 47464 13
4244 5345 160
4244 37247 70
4244 30082 146
4244 42700 17
4245 10918 232
4245 25533 82
4245 49619 200
4245 23021 67
4246 44919 212
4246 41849 64
4246 37943 182
4248 26580 111
4248 28779 15
4248 45857 241
4248 11497 195
4248 47406 29
4249 5498 32
4249 28418 58
4249 13758 294
4249 21203 35
4250 33206 170
4250 8470 49
4251 23611 187
4251 18597 69
4251 41382 147
4252 21808 76
4252 19311 93
4253 33169 6
4253 39521 190
4253 11659 7
4253 33893 180
4253 7606 149
4255 37071 226
4255 14563 42
4255 18676 170
4255 40941 24
4256 25618 128
4257 6737 38
4257 37379 55
4258 43959 164
4258 44082 17
4258 4934 155
4258 21633 36
4258 31330 94
4259 5396 47
4259 20977 239
4259 39882 149
4259 48445 207
4260 28437 158
4260 23427 154
4260 38815 151
4260 29137 287
4261 28824 162
4262 48543 104
4263 14338 185
4263 11526 102
4263 7732 175
4263 48992 42
4263 19094 94
4263 27436 65
4264 18911 57
4264 6943 37
4264 34993 266
4265 23578 158
4265 12646 51
4265 8781 147
4265 11700 156
4266 20910 268
4266 19119 146
4266 49970 16
4267 20813 46
4267 13692 255
4267 4613 7
4268 46358 168
4269 30413 91
4269 42447 29
4269 16909 99
4269 47001 259
4269 32395 171
4270 38245 59
4271 29257 232
4271 25942 242
4271 47205 76
4271 38743 203
4272 20064 3
4272 9272 60
4272 47509 164
4272 44555 70
4272 35243 279
4272 48460 236
4273 35006 50
4273 36469 281
4273 23363 244
4274 6269 137
4274 18433 61
4274 9029 262
4274 48345 248
4275 39828 123
4275 4490 76
4275 22806 288
4275 49941 123
4275 31641 173
4276 10073 153
4276 9140 277
4276 33481 78
4277 32527 228
4277 16792 63
4277 34941 213
4277 20537 80
4277 44344 150
4277 12893 191
4277 44816 57
4278 44401 240
4278 6056 205
4278 31104 99
4279 20264 20
4279 42850 201
4279 22566 49
4279 23950 218
4280 29658 48
4280 43123 284
4280 11149 278
4280 11752 133
4282 19286 199
4282 30373 253
4282 24611 291
4283 15296 264
4283 19184 134
4284 41172 121
4284 38762 166
4284 19777 203
4284 8734 218
4284 4335 215
4285 44823 159
4285 36826 233
4285 46414 112
4285 10000 98
4286 27740 271
4286 11394 117
4286 15006 161
4287 5034 131
4288 6343 180
4288 46798 205
4288 40958 131
4288 8236 300
4289 43072 174
4289 32182 194
4290 15367 43
4291 43591 255
4291 22426 58
4291 21437 155
4292 45801 74
4292 45016 118
4292 36713 5
4292 12899 281
4292 35937 293
4293 45568 198
4293 46459 173
4293 49624 263
4294 32959 80
4294 20403 195
4295 22672 283
4295 4959 88
4295 34181 55
4295 38960 240
4295 8002 267
4296 5191 145
4296 5889 4
4297 40070 11
4298 48426 203
4298 43824 224
4299 30119 47
4299 4583 196
4299 9975 202
4300 31295 62
4300 6009 214
4301 22935 240
4302 22077 143
4302 4391 257
4302 30863 246
4302 44831 25
4302 8675 78
4302 12069 9
4303 18390 170
4303 49164 261
4304 30351 143
4304 10742 256
4304 40851 170
4304 13367 262
4305 10086 140
4305 38253 31
4306 40398 273
4306 42617 61
4306 45837 281
4306 40257 52
4306 12064 65
4307 14786 95
4307 34068 202
4307 44054 115
4308 15655 39
4309 31385 296
4309 33442 259
4309 30846 70
4309 5222 61
4310 9931 250
4310 5896 52
4310 34469 13
4310 8425 294
4311 48618 143
4311 42127 88
4311 45608 181
4311 40264 149
4311 12759 118
4311 21570 162
4312 23250 8
4312 13935 256
4312 17636 177
4312 9027 41
4313 21138 15
4314 18749 181
4314 46613 62
4314 47283 264
4314 13448 40
4314 39327 132
4314 26125 38
4315 25336 56
4316 48138 96
4316 47157 29
4316 23743 275
4316 9412 81
4316 44840 169
4316 6894 163
4316 25207 278
4317 6952 199
4317 49464 58
4318 43360 235
4318 24027 287
4318 43150 211
4318 22704 117
4318 27442 117
4318 8705 128
4319 25375 201
4320 26580 54
4320 4497 33
4320 14119 242
4320 5349 269
4320 31038 191
4321 32365 289
4321 46331 166
4321 7821 79
4322 10728 261
4322 45102 238
4322 39137 97
4322 45101 41
4323 26694 257
4323 45420 298
4323 29081 166
4324 6674 86
4324 31497 293
4324 13157 245
4324 40675 140
4324 29249 241
4324 34371 160
