5000 10000
555 3462 179
556 1552 23
556 736 157
556 2650 5
556 4401 171
556 2354 156
557 2174 172
557 2501 105
557 4841 296
557 1656 125
557 1220 150
558 2280 226
558 3827 267
558 4579 34
559 4879 204
559 2812 66
559 858 111
559 1637 189
559 3644 86
560 2230 104
560 4623 18
561 4370 106
561 4113 197
562 4739 120
562 1784 263
563 1631 281
563 2971 254
563 4040 186
564 2289 154
564 4890 104
565 1369 2
565 2545 30
565 3315 89
565 4700 193
565 3353 22
565 3969 197
566 2813 74
566 3861 294
566 2533 39
566 4441 242
567 3042 290
567 2344 174
567 3282 198
567 3165 260
567 3212 220
568 1576 69
568 3169 245
569 3224 4
569 4756 227
569 1592 59
569 1824 201
569 2440 31
570 3043 120
570 4947 16
571 1800 173
571 2125 275
571 1088 20
571 3558 44
572 1037 119
572 3429 182
572 3951 276
573 705 259
573 1128 13
573 4226 242
573 4832 166
573 1789 106
574 3913 40
574 1631 64
575 2292 96
575 2126 237
576 2784 220
576 2328 231
577 1602 229
578 3554 21
578 1749 220
578 2539 72
579 4956 276
579 2494 98
579 4984 300
579 4086 158
580 1790 43
580 1404 142
580 1468 143
580 2785 50
580 3031 190
580 3359 129
580 1052 294
580 3427 117
581 4376 234
582 1204 13
582 1751 227
582 4335 273
582 2210 202
583 816 69
583 1416 161
583 1127 144
584 3067 95
584 2998 112
585 886 71
585 2338 254
585 1853 196
586 3415 247
587 4275 72
587 2462 210
587 4882 106
587 3185 238
587 3505 222
587 1376 165
588 2555 183
588 2389 196
588 1311 288
589 1472 267
589 2144 251
589 738 5
589 1409 199
589 820 187
589 2340 12
590 3190 273
590 2854 247
590 2604 260
591 2992 251
591 3671 83
591 1235 110
591 4238 296
592 3204 39
592 4688 23
592 2591 39
592 4663 207
592 1997 209
592 1420 203
593 3388 120
593 809 283
593 2582 220
594 2746 240
594 4443 3
594 2425 13
594 1746 143
595 998 232
595 1832 298
595 3446 274
596 4822 59
597 2623 152
597 4920 196
597 3300 33
597 3433 23
598 4241 205
598 1447 299
598 4150 205
598 3171 213
598 1951 202
599 4430 205
599 740 123
599 4211 41
600 2079 64
601 1179 28
601 2670 74
601 2056 53
602 3186 145
602 4631 291
603 3886 110
603 2399 159
603 788 185
603 3038 218
603 4933 289
604 3726 109
604 3895 151
604 3435 137
605 4505 72
605 2435 108
606 971 11
606 4491 262
606 3163 6
607 4115 248
608 3419 296
608 1685 153
608 1293 85
608 2954 277
608 3195 45
609 4346 126
609 3912 95
609 1942 61
611 1925 233
611 1318 156
611 2121 286
611 2095 203
612 782 89
612 743 271
612 3465 168
612 3900 54
613 1501 204
614 2225 267
614 2027 194
614 1126 43
615 4734 221
615 1746 213
615 4883 240
615 1715 185
615 2739 41
616 4795 1
616 2485 223
617 1794 54
617 2589 226
617 2861 150
617 3676 163
617 4057 80
617 3291 241
618 2851 181
618 3353 162
618 4616 278
618 3748 45
618 1794 91
618 2933 9
618 976 50
618 1487 81
618 4562 282
618 2109 197
619 1884 89
619 4539 264
619 4261 157
619 2732 48
620 736 18
620 3818 144
621 4479 66
621 4072 253
621 2102 257
621 1748 252
621 3767 159
622 1408 101
622 4969 151
622 2163 258
622 2281 244
622 4246 243
622 3886 64
623 2515 300
623 1210 281
623 1455 118
623 2457 41
623 4185 124
624 4214 258
624 1215 117
625 738 113
625 844 299
625 1511 94
625 648 209
625 1779 139
626 990 196
626 3308 19
626 896 98
626 2700 190
626 3107 51
626 3849 68
627 2641 165
627 3624 233
627 2522 17
627 4988 220
628 3624 289
628 4819 11
628 4061 192
628 3986 93
629 3888 227
629 3092 220
630 2053 287
630 4554 212
630 3353 247
630 3820 281
631 2776 58
631 3309 170
631 2624 270
631 2954 208
631 2504 29
631 4419 73
631 2467 150
632 3917 284
632 3801 24
632 1420 155
632 3859 150
633 3320 276
633 3897 276
633 2835 8
633 4154 218
634 1319 122
634 3099 127
634 3310 58
634 3480 111
634 1709 20
635 3929 190
635 4814 67
635 698 24
635 1284 72
636 4562 153
636 4980 206
636 3738 57
637 3346 252
637 774 212
637 3075 233
637 3779 27
638 3046 81
638 1957 171
638 3988 218
639 1996 157
640 1542 40
641 3720 33
642 2921 266
642 2372 217
643 4084 153
643 3756 54
643 1296 74
643 3638 168
644 2292 177
644 2784 250
644 4876 265
645 3452 174
645 4182 250
645 3921 172
647 1443 42
647 1179 147
647 3812 290
648 3399 253
648 4650 25
648 2525 19
648 1128 133
649 1285 51
649 1263 272
649 1715 75
649 4307 165
650 1572 224
650 1635 8
651 3280 252
651 2114 23
651 2672 214
652 836 101
652 3094 94
653 3450 71
653 2576 213
653 4659 100
653 898 196
654 2193 4
654 4219 230
654 1933 127
654 2314 19
655 1512 238
655 4032 169
655 2611 172
655 1678 113
655 2312 135
655 1538 129
655 1579 11
655 3154 25
655 4185 156
656 988 263
656 2291 64
656 4785 125
656 3006 269
656 4064 292
656 1127 270
657 3299 29
657 4525 57
657 2466 82
658 2380 196
658 1928 117
658 3468 243
658 1609 88
659 700 155
659 1360 157
660 2853 82
660 3797 47
660 3668 126
661 2777 17
661 2134 115
662 2464 248
662 3322 2
663 3629 293
663 3698 79
663 2794 210
664 1792 147
664 3297 13
664 2445 94
664 2978 10
665 2236 223
665 2801 201
665 4242 62
665 4465 32
665 1955 255
666 3580 154
666 1829 295
666 3201 10
666 1244 214
667 4827 213
667 1152 288
668 1409 87
668 3466 30
668 2211 132
669 924 216
669 4663 272
669 4798 48
669 4326 248
670 1412 67
670 4092 240
670 3349 65
670 1132 140
670 1082 114
670 2113 0
670 1289 43
671 1202 223
671 2562 243
671 4902 233
671 2680 185
672 4885 30
672 784 255
672 4016 57
672 3808 32
672 1981 18
673 1897 107
674 2211 169
674 2415 262
674 1619 212
675 4864 249
675 1395 221
675 1148 157
676 3433 86
676 1043 200
676 4706 26
676 1848 144
676 4826 228
676 4204 192
677 4933 133
677 3654 273
677 3663 49
677 2338 92
677 3673 297
677 4557 190
678 1389 27
678 825 159
680 1842 57
680 4535 198
680 4914 296
680 4894 72
680 2127 275
680 2165 66
681 4954 7
682 2640 128
682 1787 120
683 2296 226
684 1449 92
684 1790 84
685 701 285
685 3365 294
685 3246 71
685 2637 285
686 4906 299
686 2034 3
686 2131 297
687 3347 214
687 4353 290
688 2432 284
688 2771 195
688 3997 245
689 802 281
691 2315 219
692 1818 82
692 1459 10
692 1258 41
692 1040 46
692 3587 3
693 2303 90
693 4134 13
693 3725 29
693 1583 107
694 1323 127
694 1455 66
694 4053 259
695 760 148
695 3318 247
696 2020 297
696 3994 30
696 4449 176
696 4157 172
696 1112 144
697 1206 9
698 3290 280
698 2128 288
698 1049 190
699 2358 238
699 749 3
699 4517 264
699 4906 248
699 2805 220
700 4879 66
700 2473 58
700 1498 200
700 3401 243
701 3148 241
701 3557 99
702 1833 120
702 3787 28
702 1136 107
702 3102 79
703 3779 148
703 3017 65
704 1952 106
704 4703 239
704 4461 182
704 4548 278
704 3368 44
705 3557 99
705 2639 252
705 3880 53
705 3083 171
706 2185 160
706 1124 92
706 1131 31
707 4446 67
707 1973 53
708 4695 211
708 1803 188
708 3795 286
708 2507 252
709 1214 69
709 4885 143
709 1403 76
709 2384 294
709 3129 59
709 2444 8
710 2193 97
710 4130 146
710 2389 202
710 4677 120
710 4671 124
710 2783 240
710 2065 217
710 4086 89
711 2701 124
711 3985 75
712 1042 268
712 1898 282
712 4433 159
712 2982 133
713 3264 112
713 4392 11
713 3985 233
713 4859 221
713 4335 273
714 3426 7
715 1197 136
715 4433 159
715 2899 226
715 1257 149
715 4402 95
715 1595 286
715 2589 275
716 3822 268
716 3716 40
717 1842 167
717 2671 114
717 2113 172
717 3824 194
717 3218 104
717 3345 3
718 1235 239
718 2543 158
718 2865 229
718 2565 218
718 4761 203
719 3883 106
719 849 133
719 4582 300
720 1244 41
720 1668 49
721 1204 209
721 4208 125
723 2096 258
723 1627 66
724 3638 141
724 3024 219
724 1444 196
725 1629 16
725 2086 223
725 3675 235
726 1734 48
726 4738 50
726 4514 116
726 2729 165
726 3285 142
726 3576 163
727 1981 282
727 3907 152
727 3969 51
728 4929 238
728 1219 187
728 3183 53
728 1759 43
728 3443 51
728 3277 300
729 1699 22
729 1364 33
729 1459 89
730 1198 229
730 3596 146
730 4805 49
731 2542 140
731 3688 162
732 1367 13
732 4572 41
733 1195 8
733 2521 201
734 3225 206
734 3036 66
735 4127 172
735 4709 298
735 1784 58
736 1239 65
736 2075 260
736 4128 199
737 1582 213
737 3421 277
737 2842 221
737 2985 11
737 2620 80
737 1525 256
737 1235 104
738 845 275
738 913 78
738 2551 243
738 3901 156
738 3119 214
739 3923 114
739 2813 75
740 3168 60
740 4401 27
740 1459 1
740 4157 236
741 1117 161
741 1631 109
741 2615 52
742 3249 48
742 2751 98
742 1825 205
742 1578 130
742 4900 102
742 4400 169
742 3437 175
742 2404 29
742 2497 180
743 3553 16
743 3102 101
743 3009 127
744 4120 41
744 4116 166
744 970 52
744 2214 4
744 1909 77
745 1760 164
745 1660 229
745 4231 268
746 1537 83
746 2412 132
746 2076 3
747 1747 196
748 2552 243
748 4793 184
749 4961 210
749 3397 38
751 4565 217
751 1723 36
751 921 121
751 4529 219
752 3891 275
752 2623 10
752 2675 150
752 3424 21
753 4838 87
753 3895 115
753 3079 19
753 1702 173
753 3269 71
754 2846 280
755 773 281
755 2275 33
755 3330 237
755 1448 69
755 4837 41
756 2370 263
756 1770 171
757 1332 209
757 1657 50
757 1080 83
757 3709 53
757 3693 119
758 3087 149
758 3998 239
758 2140 298
758 1048 253
758 4137 33
758 1164 13
759 3372 106
759 3813 102
759 4050 2
759 4537 256
760 2002 9
760 3973 149
760 2460 55
760 1715 101
761 2962 145
761 4618 5
761 4021 1
761 3929 225
762 2519 275
762 4792 188
762 1780 82
762 1748 298
762 4370 260
764 1985 238
764 3694 215
764 2269 279
765 2574 114
765 4921 91
766 2556 112
766 4888 147
766 3342 193
766 4951 37
766 3061 168
766 2308 269
767 4351 241
768 2365 114
768 3623 255
768 4696 290
769 2408 195
769 2580 193
769 3532 273
769 4878 71
769 3176 276
769 2703 226
769 1106 76
770 2826 151
770 1611 4
770 4528 219
771 4689 93
772 2699 76
772 3988 110
773 4233 259
773 2842 163
773 1796 128
773 2831 176
773 4047 43
773 2828 202
773 3067 79
774 1782 96
774 1447 226
775 3702 190
775 1580 126
775 1201 160
776 2327 283
776 2491 168
776 996 118
777 2874 259
777 4796 107
777 4315 26
777 897 217
777 2494 191
777 4163 287
778 1758 296
779 3287 63
780 1116 109
780 1013 86
781 3095 111
781 1620 287
781 3218 58
781 2829 30
781 2444 290
782 4591 102
782 796 149
782 2241 19
783 3589 264
783 3376 273
783 3145 10
783 4931 144
784 3289 185
784 4200 185
784 2097 174
785 2821 173
785 4253 290
785 1818 248
785 2445 165
785 2004 181
785 4627 183
786 2152 101
786 1803 153
786 2820 152
787 3048 89
787 1576 240
787 4918 107
787 2928 200
787 3297 267
788 2341 123
788 3807 276
789 4053 171
789 1342 297
789 3708 145
790 3368 17
790 4427 192
790 3067 178
790 2409 284
791 2696 217
791 4044 5
791 2646 19
791 931 37
791 4580 125
791 1435 266
792 3073 132
792 1617 6
792 3085 214
792 4823 152
793 4668 113
793 4688 50
793 3320 299
793 2664 14
794 4705 40
794 3636 78
795 4010 196
796 1279 229
796 875 230
796 3257 269
796 1555 145
797 2954 24
797 1859 87
798 4879 37
798 3846 182
799 2334 196
799 4855 101
799 4401 237
800 4078 103
800 1311 141
801 4507 233
803 4280 143
803 2001 202
803 2771 101
804 4093 258
804 2929 190
805 3267 145
806 4718 272
806 2789 121
806 1905 254
806 4763 104
807 1924 66
808 4213 204
808 4066 84
809 1580 190
810 4924 119
810 2549 95
810 4608 22
810 4901 159
810 1665 10
811 3289 159
811 4585 77
811 1359 168
811 1337 245
812 1251 251
812 3050 60
812 1709 58
813 3373 240
813 3506 122
814 2372 284
814 4925 101
814 4374 147
814 2150 172
814 1134 186
815 2300 204
815 4043 212
815 2860 35
815 2827 127
815 1054 101
816 1567 19
816 1367 272
816 2978 289
817 3713 119
817 2427 110
817 1862 125
818 3669 83
818 1367 46
818 4829 95
819 1686 77
820 1772 130
820 3329 43
820 2370 86
820 1890 113
820 913 134
821 1494 290
821 1815 288
821 2563 238
822 4442 69
822 1380 12
822 1461 52
823 3709 20
823 1941 240
823 3759 188
824 2571 12
824 1412 224
824 1758 67
824 2689 97
824 2534 115
825 4111 60
825 1014 143
825 1594 168
825 982 197
826 1206 247
826 3240 140
826 3274 264
827 2876 284
827 1756 130
828 1854 67
828 1518 1
828 4092 243
828 928 222
828 4724 222
828 4121 202
829 1137 22
829 3175 81
829 4699 11
829 2668 91
829 3610 271
830 1990 51
830 1205 36
830 1664 51
830 1456 244
830 1007 111
830 1135 249
830 1897 174
831 1948 2
831 1259 286
831 3303 212
832 4877 89
832 2765 65
832 2792 249
832 1634 68
833 1884 168
833 4144 72
833 3189 13
834 1680 161
834 4822 253
834 895 54
835 2179 243
835 2120 63
835 3058 157
836 1631 87
836 3363 287
837 3810 236
837 3133 233
837 1321 173
837 2603 175
837 3443 262
837 2843 279
837 1733 142
838 940 168
838 1198 9
838 3427 132
838 1129 230
838 4709 117
839 1206 15
839 3991 196
840 3346 103
840 1862 153
840 3432 153
840 2874 160
841 4114 24
841 4259 242
841 2617 69
841 2067 248
842 1010 74
842 4664 195
842 1403 103
842 3327 7
843 4244 62
843 4740 12
843 2374 270
843 4341 90
843 1772 208
844 1375 34
844 2680 290
844 2543 251
844 3629 98
846 2895 288
846 932 297
847 1390 94
847 4286 121
848 2409 187
848 3979 269
849 887 154
849 2753 224
849 1691 212
850 3809 183
850 1542 115
850 2919 85
850 3038 257
851 1213 35
851 1204 70
851 2555 137
851 1897 52
851 1934 288
852 4869 85
853 2649 261
853 2173 69
853 4344 61
854 1369 115
854 4535 112
856 2787 103
856 4842 49
856 3079 66
857 3937 53
857 2395 221
857 4068 94
858 1331 199
859 3051 159
860 1301 239
860 3586 254
860 4587 300
860 1237 224
860 2098 233
861 1853 54
861 3297 280
861 2847 222
863 1383 283
864 1485 218
864 1938 91
864 1314 243
864 1575 238
866 2720 133
866 4831 68
867 4447 29
868 2936 38
868 3866 195
868 2060 203
868 3048 192
869 4819 281
869 4390 106
869 4609 104
869 1973 129
870 2322 265
870 1450 268
870 1075 78
870 4610 42
871 1202 240
871 2452 75
871 4589 294
871 2679 91
871 4386 126
872 1015 233
872 1953 275
872 2966 22
873 4316 195
873 3313 88
873 2027 4
873 4516 76
873 3491 155
873 1261 26
873 3975 177
874 1137 210
874 1683 299
874 2384 101
874 1855 268
874 1308 180
874 4196 5
875 1896 91
875 1025 285
875 4736 238
875 4553 248
875 3726 291
875 4156 73
876 1751 18
876 2887 278
876 4311 15
876 2240 292
876 4665 162
877 4900 248
877 4222 152
877 4820 280
877 4314 189
877 1654 78
879 2079 262
879 1352 15
880 1698 76
880 2055 169
880 3694 296
880 4059 61
880 4343 71
880 1575 53
880 2558 109
881 950 85
882 2163 160
882 4600 168
883 4962 190
883 3168 91
883 2446 5
883 1962 81
883 3379 177
884 995 251
884 4227 92
885 4963 83
885 999 178
885 3952 59
885 1551 130
886 2269 237
886 2301 7
886 4138 169
887 1276 72
887 3218 251
887 4413 259
887 2563 243
888 2075 204
888 3099 257
888 1877 121
888 2961 97
888 4685 1
888 1148 157
888 1296 11
888 3405 93
889 1703 44
889 2726 61
889 2977 282
889 1993 44
889 1904 250
890 2006 189
890 4549 211
890 2391 104
890 3828 212
890 3642 49
891 2549 284
891 1129 122
892 1980 234
892 2109 15
892 2485 277
892 2874 135
892 2495 300
892 2934 215
893 1047 12
893 3954 139
893 4428 141
893 3777 65
893 3108 55
893 3874 172
893 4819 8
894 1282 103
894 948 295
895 4475 234
895 4026 194
895 1452 5
896 1272 34
896 3601 286
896 1568 16
897 4325 147
897 2297 0
897 1601 179
898 1173 284
898 4444 106
898 954 22
898 3610 131
899 4048 122
899 2253 117
899 3843 134
899 3363 54
900 3798 37
901 1518 139
901 1685 171
901 4078 103
902 1105 277
902 1381 190
903 3113 1
903 3563 68
904 4851 26
904 1057 251
904 3287 124
905 4338 261
905 4925 261
905 1484 60
906 2450 59
906 2988 168
906 3766 172
906 3251 287
906 4998 65
908 2796 205
908 2284 110
908 932 187
908 962 223
908 3205 30
909 2128 101
909 1990 265
909 2659 80
909 4752 53
910 3743 83
911 1301 239
911 2416 289
911 1584 10
912 1094 175
912 1322 60
912 1607 229
912 1042 239
912 4018 191
912 1206 293
912 1720 198
913 1971 69
913 3077 270
913 2620 59
913 3698 225
914 3680 241
914 1085 288
914 2397 86
914 2993 82
914 3913 63
915 3637 198
915 1320 252
916 1914 140
916 3857 246
917 1892 17
917 3450 167
918 1157 30
918 2796 180
918 2570 19
918 4114 250
919 1362 248
919 3967 21
919 3286 42
919 2558 136
920 2361 262
920 2559 54
920 1276 135
920 4149 41
920 1066 210
920 2406 271
920 2492 250
921 1772 164
922 3767 200
922 4400 163
922 1264 38
922 3828 153
923 4324 104
924 3398 264
924 2757 219
924 4021 34
924 3276 147
925 3483 113
925 997 169
925 1803 299
926 3009 39
926 1607 81
926 4379 12
927 1277 300
927 2934 225
927 2242 240
927 2830 286
927 2771 291
928 3107 157
928 3441 142
928 4663 161
928 4018 142
928 4232 112
929 1188 261
929 2866 265
929 1872 68
929 4859 55
929 3737 85
929 4109 38
930 3461 116
930 1939 75
930 3478 181
931 1234 171
932 1922 140
932 2464 267
932 4935 34
932 2572 126
932 2322 139
933 2708 295
933 3853 237
933 2996 131
933 4766 120
934 3450 205
934 4335 84
934 3927 167
934 1865 112
935 937 65
935 3692 122
937 3555 280
938 1176 46
938 4903 266
938 2111 94
939 3355 300
939 3755 145
939 2718 232
939 2344 88
939 3882 237
939 1133 259
940 1810 124
940 2125 134
941 1399 157
942 3529 228
942 3809 270
942 4393 246
942 1911 121
943 2834 93
943 3774 54
943 1346 201
943 1753 150
944 2346 261
944 1746 96
944 4876 144
944 4645 4
945 2884 42
945 1241 217
945 1298 17
945 2669 99
945 4305 220
946 3610 157
947 975 0
948 1966 93
948 3788 40
948 4299 11
948 1687 45
948 1175 211
949 1957 89
949 3835 4
949 4615 299
950 4696 287
950 1134 141
951 1057 277
952 2770 66
952 1667 296
952 1413 46
952 2428 275
952 3556 104
952 1861 18
952 2429 220
953 3905 91
953 2326 64
953 1379 257
953 2579 59
953 4188 189
953 4504 75
954 2905 95
954 1572 73
954 2055 246
955 3362 197
956 1880 277
956 3357 136
956 3690 90
956 4161 149
957 2854 221
957 1015 45
957 2098 120
957 2591 66
958 3574 245
958 3090 4
958 1498 159
958 1945 182
959 2763 122
959 4213 17
959 2377 56
959 3251 82
960 4833 180
960 2153 216
960 4112 6
960 2893 47
960 2046 269
960 1293 142
960 3890 162
961 3235 221
961 1828 242
962 4169 128
962 2994 69
962 4329 50
962 2452 66
962 2329 257
963 1099 291
963 4024 233
963 4075 48
963 2810 247
964 1788 36
964 2504 82
964 1444 181
964 1341 108
965 4971 242
965 1224 111
966 4722 8
966 2407 286
967 1083 13
967 1823 159
967 1375 115
967 2953 264
967 1423 118
967 4471 161
967 2502 291
968 2702 44
968 3959 2
968 2750 152
969 1093 87
969 3094 40
969 3037 264
969 4247 208
970 3036 193
970 4652 277
970 4550 71
971 2313 173
971 3708 154
971 2704 292
972 2589 292
972 1564 271
972 2322 112
972 2769 3
972 4729 223
972 4530 197
972 2063 228
974 1995 68
974 3002 257
975 3528 255
975 3375 195
975 2885 288
976 2785 97
976 4728 194
976 1775 54
977 3144 276
977 2425 196
977 2106 77
977 1768 240
977 3623 292
978 3413 39
978 3089 14
978 3851 126
979 1792 27
979 1646 223
979 1456 270
980 4525 34
980 4268 103
980 3809 139
980 4463 72
980 1079 45
981 4933 159
981 3303 220
981 994 107
982 2439 106
982 1954 45
982 4390 87
982 2526 204
983 4109 9
983 1300 72
984 2716 201
984 3194 121
984 3460 185
984 2246 207
985 1060 215
985 3918 94
985 2966 161
986 4583 209
986 2284 151
986 3705 149
986 4540 186
987 3362 27
987 1552 238
989 2820 50
989 4314 142
989 3163 73
989 1203 181
989 3897 71
989 3609 256
990 3420 4
990 4036 113
991 1267 11
991 3368 298
991 3464 183
991 1419 217
991 2108 85
992 4228 102
992 3469 131
994 3525 246
994 2422 140
995 1204 55
995 3392 204
995 2575 275
997 4358 298
997 1107 254
997 1536 181
997 2120 71
997 3062 298
997 3241 268
997 1509 10
998 1996 94
998 1076 200
999 1075 252
999 1344 22
999 3180 42
999 2602 202
1000 3494 107
1001 4814 62
1001 3683 197
1001 1312 160
1001 2947 85
1002 1440 7
1003 4109 133
1003 3946 123
1004 2679 230
1005 3167 250
1005 3166 59
1005 3866 130
1006 2630 188
1006 2925 131
1006 4936 200
1006 3804 256
1006 4726 140
1007 2757 53
1007 3070 55
1009 2640 57
1009 1175 76
1009 3214 253
1009 4439 56
1009 1591 187
1009 1134 196
1010 1372 80
1010 4039 128
1011 4758 264
1011 2654 155
1012 1819 67
1012 2337 271
1012 4642 177
1012 3807 66
1013 2430 164
1013 1671 232
1013 3295 265
1013 2278 120
1013 1662 5
1014 2340 52
1014 3275 165
1014 2855 176
1014 1332 167
1014 2891 6
1014 1283 154
1014 4953 86
1015 2408 65
1015 2573 69
1015 1364 115
1015 3589 264
1015 3081 214
1016 3524 57
1016 2277 24
1017 1153 6
1018 2791 185
1018 2807 150
1018 2095 119
1018 2276 234
1019 4452 131
1019 3943 199
1019 4257 81
1019 2354 140
1019 3415 286
1019 2712 100
1019 2658 274
1020 3909 53
1020 2039 105
1020 3302 7
1021 3878 20
1021 1848 289
1021 3768 242
1022 3005 14
1022 3716 105
1022 4904 117
1022 2641 219
1022 4258 199
1022 4785 237
1022 3218 4
1022 3876 90
1022 4030 292
1023 3044 101
1023 3515 15
1023 1145 28
1024 3335 110
1025 2594 28
1025 2773 164
1025 4883 268
1025 4426 71
1025 3045 92
1025 1476 192
1025 4085 152
1025 4465 233
1027 4464 125
1027 3854 118
1027 1113 118
1027 1450 83
1028 4332 245
1028 4686 10
1029 4453 44
1030 3191 282
1030 1838 136
1030 3077 50
1030 3168 98
1030 1641 259
1031 4245 297
1031 4760 139
1031 4393 214
1031 3661 167
1032 3876 270
1032 4763 131
1032 1907 280
1032 2311 78
1033 2625 3
1034 2627 164
1034 4642 142
1034 1861 191
1036 1447 231
1036 1312 198
1037 2307 279
1037 1365 125
1037 1590 226
1038 2973 178
1038 1732 281
1039 4176 48
1039 1907 99
1040 2038 37
1041 3037 136
1041 2014 203
1042 4287 234
1043 2036 26
1044 3691 267
1044 4498 25
1046 3112 162
1046 4128 26
1047 4506 98
1047 1363 96
1047 3381 239
1047 4258 103
1047 1069 234
1048 2026 265
1048 4151 93
1048 1441 95
1048 2906 121
1048 2996 241
1049 4301 214
1049 2440 94
1049 3169 101
1050 4286 141
1050 2051 140
1050 3179 13
1050 2500 274
1051 2648 276
1051 1995 81
1052 4420 227
1052 4485 284
1052 4548 246
1053 4888 175
1053 3513 141
1053 3054 276
1053 3525 202
1054 3919 148
1054 3465 114
1054 4544 176
1055 3489 202
1055 2603 172
1055 3189 249
1055 4620 141
1055 2327 238
1056 3191 220
1057 1465 85
1057 4152 259
1057 1855 98
1057 1792 114
1058 3973 91
1058 1742 208
1059 2920 165
1059 2106 100
1059 1866 267
1059 3486 96
1060 4848 247
1060 4216 100
1060 4356 277
1061 3374 122
1062 3941 204
1062 1078 195
1062 1341 103
1063 1756 202
1063 2665 207
1063 2356 52
1065 3781 40
1065 1321 158
1065 4658 212
1065 1075 78
1065 4061 207
1065 2514 139
1066 1599 22
1066 1714 141
1066 2820 160
1066 3171 260
1068 4694 170
1068 2067 172
1068 1821 28
1068 3987 191
1068 3820 267
1069 3814 220
1069 4908 128
1069 2470 212
1069 4085 85
1069 2418 32
1069 4286 238
1070 2543 115
1070 1534 62
1070 2870 53
1071 2195 64
1071 4566 129
1071 3144 171
1071 1602 208
1072 4324 49
1072 3095 3
1072 2446 186
1072 4911 148
1073 3662 59
1073 4001 134
1074 2854 165
1074 3165 161
1075 2162 252
1075 3192 191
1075 4171 69
1076 3167 137
1076 3284 168
1076 3684 295
1076 3375 52
1077 1568 207
1077 1726 115
1077 3365 80
1077 3269 167
1078 2400 70
1079 1726 283
1079 3783 18
1079 1397 267
1079 2290 227
1079 2982 82
1080 1082 255
1080 3795 71
1080 2350 172
1081 2964 141
1082 1679 52
1082 2915 84
1082 1745 108
1082 4692 172
1083 4750 256
1083 1107 265
1083 3241 191
1084 3093 152
1085 1977 126
1085 1573 62
1085 1973 268
1085 2084 254
1086 2410 233
1086 2953 12
1086 4926 13
1086 1163 112
1087 4093 57
1087 1538 135
1087 2616 251
1087 3346 104
1088 2971 251
1088 1637 67
1088 4595 4
1089 1146 46
1089 1361 199
1090 1394 247
1090 4005 88
1090 2754 109
1090 1202 79
1091 3445 256
1091 4221 25
1092 2949 9
1092 4750 244
1092 3458 68
1092 4983 95
1092 4352 128
1093 2930 8
1094 1791 142
1094 3509 14
1094 3527 268
1095 2161 142
1095 3699 40
1095 3440 166
1095 3037 199
1096 4153 137
1096 4245 105
1097 2052 45
1097 3676 259
1098 1183 71
1098 4517 50
1098 3035 164
1099 4855 156
1099 2813 32
1099 3189 214
1099 3005 251
1099 4087 296
1100 2334 196
1100 3625 137
1101 2964 289
1101 3770 22
1101 4855 285
1102 2651 130
1102 1369 115
1102 4607 282
1103 3386 43
1104 4205 299
1104 4474 279
1104 3885 97
1104 4949 290
1105 2123 203
1105 1424 208
1106 3825 76
1106 3249 8
1106 3195 179
1106 2047 269
1106 4940 300
1107 2531 100
1107 3714 256
1107 2045 175
1108 3462 44
1108 2450 233
1108 2586 102
1108 2571 214
1109 3024 83
1109 1923 147
1109 3695 253
1109 1318 263
1110 2534 92
1110 4662 80
1110 3356 85
1110 1816 220
1110 1596 20
1111 4359 3
1111 1741 28
1111 2579 194
1112 1230 256
1112 3232 15
1112 2602 4
1114 2384 143
1114 1678 227
1115 3697 279
1115 2612 101
1116 4210 290
1116 4659 214
1116 4897 279
1116 2960 61
1116 3710 228
1116 3639 228
1116 1622 29
1116 2347 180
1117 3716 209
1117 1392 59
1117 2344 26
1118 2036 216
1118 4892 111
1118 3597 148
1118 4329 273
1120 3960 95
1120 2833 129
1120 2867 157
1121 1143 116
1121 1789 199
1121 1781 163
1121 1324 52
1122 2643 182
1122 4582 298
1123 4199 0
1124 4652 253
1124 3406 100
1124 4150 210
1124 4865 122
1125 2067 296
1125 3276 150
1126 3145 18
1127 1779 1
1127 3753 71
1128 4371 34
1128 4114 296
1128 4773 289
1128 2970 154
1128 1945 39
1128 4684 114
1129 4273 276
1129 2261 161
1129 3786 244
1129 1708 266
1129 2364 147
1130 4598 166
1130 2577 91
1130 1587 296
1131 3860 45
1131 1285 296
1132 4837 181
1132 1316 10
1132 4520 268
1132 1307 208
1132 3793 71
1133 2143 78
1133 3950 54
1133 4897 72
1133 4446 240
1134 3142 139
1134 1465 276
1134 4311 93
1135 3281 124
1136 4939 200
1136 3193 206
1137 3361 27
1137 3580 235
1137 3545 127
1137 2227 164
1138 4495 75
1138 1303 131
1140 3200 185
1140 4182 116
1141 4033 241
1141 1986 62
1141 4324 272
1143 1805 22
1143 1423 63
1144 2645 3
1145 4123 211
1145 4264 133
1146 2004 159
1146 2409 215
1146 1160 160
1147 2037 180
1147 3098 155
1147 3491 74
1147 3887 231
1147 3868 29
1148 4991 286
1148 1859 73
1148 4768 269
1148 2471 8
1149 4123 226
1149 4179 97
1150 1236 163
1150 1959 105
1150 4212 171
1150 3297 146
1150 2682 219
1151 3156 26
1151 1248 184
1151 1754 146
1151 3540 293
1151 2917 277
1152 3185 148
1152 3943 143
1153 2049 121
1153 4633 236
