10000 25000
1569 5727 33
1569 1874 259
1570 9679 238
1570 1628 95
1570 3739 202
1570 7342 240
1570 2643 13
1571 7466 61
1571 7731 292
1571 9898 140
1571 5896 226
1571 2094 263
1571 8209 266
1571 1573 194
1572 5531 93
1572 7361 183
1572 9084 212
1572 2999 152
1572 8617 177
1572 5581 200
1573 3565 171
1573 9480 236
1574 2717 257
1574 2360 288
1574 7512 88
1574 4305 184
1574 6920 213
1575 5216 247
1576 4409 132
1576 7498 182
1576 6037 291
1576 8983 297
1577 8241 103
1577 7910 149
1577 3043 170
1577 2677 75
1577 7122 142
1578 9567 56
1578 4305 224
1578 2075 164
1578 3296 18
1578 9795 213
1578 4361 205
1578 1973 256
1578 3695 24
1579 2264 245
1580 9255 197
1580 5748 55
1580 6696 58
1580 4889 25
1580 6851 292
1581 2751 289
1581 3671 79
1581 6594 106
1582 3025 275
1582 8535 40
1582 6120 102
1582 5232 142
1582 6143 149
1582 2567 113
1583 4060 187
1583 3032 161
1583 6196 59
1583 9445 284
1583 6499 115
1584 8177 214
1584 7418 117
1584 5550 215
1584 5378 233
1585 2705 195
1585 4626 63
1585 3958 256
1586 4802 245
1586 5259 252
1586 6398 141
1586 5028 295
1586 7934 172
1586 8868 147
1586 5570 246
1587 5464 19
1587 9986 90
1587 8000 159
1588 3934 72
1588 7510 92
1588 9442 250
1588 4582 238
1589 1596 282
1589 4597 74
1589 3415 297
1589 8254 5
1589 4293 286
1590 4914 146
1591 9323 52
1591 7869 181
1591 9806 65
1591 6823 32
1591 9838 269
1592 9689 153
1592 9855 241
1592 7370 88
1592 4558 133
1593 8237 248
1593 1598 39
1593 3396 59
1593 5851 248
1593 2489 104
1594 9715 126
1594 8942 224
1594 2862 187
1594 3113 18
1594 4243 98
1595 1625 33
1595 4671 249
1595 8931 216
1596 8937 133
1596 2757 24
1596 7940 208
1596 8466 274
1596 9217 247
1596 5739 114
1597 9624 75
1597 5172 256
1597 7035 219
1597 8783 154
1598 1849 57
1598 2588 232
1598 5794 104
1598 8732 242
1598 4517 186
1599 9801 18
1599 1764 291
1599 9448 162
1601 7775 249
1601 4397 28
1602 3550 66
1602 5147 148
1602 9151 196
1602 4714 113
1602 8992 104
1602 5492 299
1602 4685 91
1603 6684 44
1603 8525 119
1603 9657 210
1603 5721 223
1603 7729 172
1603 6954 187
1604 8374 150
1604 7366 16
1604 8454 168
1604 4557 297
1604 8438 256
1604 2521 55
1604 3488 38
1605 7199 39
1605 8660 228
1606 2352 197
1606 6351 118
1606 5166 122
1606 6978 180
1606 6270 293
1606 6999 226
1607 3918 266
1607 1996 54
1607 1988 181
1607 6768 99
1607 5606 1
1608 7067 193
1608 7343 262
1608 5836 7
1608 2536 230
1608 5050 146
1608 7824 120
1609 6934 133
1609 9848 235
1609 1689 10
1609 5581 256
1609 8075 59
1610 4924 200
1610 9653 99
1610 7477 57
1610 4895 142
1610 8721 256
1610 2702 104
1610 8111 213
1610 3088 6
1612 4329 280
1612 3718 23
1612 4172 10
1612 7368 210
1613 2818 139
1613 2098 153
1613 7928 73
1613 3639 251
1613 2788 198
1613 4562 146
1614 7356 213
1614 1659 169
1614 3629 211
1614 6966 15
1615 2646 227
1615 2242 137
1615 7851 203
1615 3741 282
1616 9453 176
1616 3332 112
1617 7025 6
1617 6922 228
1617 7741 150
1617 6790 116
1618 3011 197
1618 9781 168
1618 6495 79
1618 2753 299
1619 2967 182
1619 8478 192
1619 5417 150
1620 5329 23
1620 4724 186
1620 8763 68
1620 6115 43
1620 7641 77
1620 6520 98
1620 7384 255
1621 2395 62
1621 5764 99
1621 5407 151
1621 7812 153
1621 4003 58
1621 9436 266
1622 6650 179
1622 3013 124
1622 8784 110
1622 5621 104
1622 3270 0
1623 6116 13
1623 4321 53
1624 9053 291
1624 6391 183
1624 5024 131
1625 6641 251
1625 7673 110
1625 7936 107
1625 5001 52
1625 2483 33
1625 8531 284
1626 9865 15
1626 7970 207
1627 8967 277
1627 4468 215
1627 4887 273
1627 7611 231
1627 2250 221
1627 4661 105
1627 6304 271
1628 9812 115
1628 5640 277
1628 5304 98
1628 3566 268
1629 7780 105
1629 7561 205
1629 7038 264
1629 3063 261
1629 2964 253
1629 9007 150
1629 4049 94
1629 5368 159
1630 4857 202
1630 6164 0
1630 3811 35
1630 3377 33
1630 5514 229
1630 5441 247
1631 5049 271
1631 1947 14
1631 6701 116
1632 5811 57
1632 8911 284
1632 5030 151
1633 6290 14
1633 3100 105
1634 4903 266
1634 6071 132
1634 3718 194
1635 7081 90
1635 9852 141
1635 3938 25
1635 6492 296
1635 4199 184
1635 2846 201
1635 2933 229
1635 2312 296
1635 8921 113
1635 2236 227
1636 6217 71
1636 8750 138
1636 3275 77
1636 2170 55
1636 8628 218
1636 2199 89
1636 4572 224
1636 6182 160
1637 8875 272
1637 7429 9
1637 3995 5
1638 6255 46
1638 4731 3
1638 2447 228
1638 2112 84
1638 5775 224
1639 8049 239
1639 8936 81
1639 3392 13
1640 2394 7
1640 8317 277
1640 6874 162
1640 9721 229
1641 5176 253
1641 4471 106
1641 4625 231
1641 3664 74
1642 3691 211
1643 2613 99
1643 7490 145
1644 5788 115
1644 1751 100
1645 8434 292
1645 6527 40
1645 5749 230
1645 6311 19
1645 8631 18
1646 7140 105
1646 1864 85
1646 8255 67
1647 9843 125
1647 2569 261
1647 3098 84
1647 4555 89
1648 2386 80
1648 5074 205
1648 9464 20
1648 4825 72
1648 2224 265
1648 6695 28
1649 3901 259
1649 3892 251
1649 9382 34
1649 9466 23
1649 1898 191
1649 7213 181
1650 2658 121
1650 3233 33
1650 9077 141
1650 7787 196
1650 3470 267
1650 4110 240
1651 3719 237
1651 9215 227
1651 7793 59
1651 9298 260
1652 3784 245
1652 2304 286
1652 6737 25
1652 6803 157
1652 8219 241
1652 8027 124
1652 2224 184
1653 1749 6
1653 6783 29
1653 6968 26
1653 8483 126
1653 1728 271
1654 8310 207
1654 5241 80
1654 8240 287
1655 6802 208
1655 2965 190
1655 7019 91
1655 1949 112
1655 5536 1
1655 9949 33
1655 5750 116
1655 3056 235
1656 9582 71
1656 9764 253
1656 6154 0
1656 7578 233
1656 7090 208
1657 6993 80
1657 7637 254
1657 9299 9
1658 2714 248
1658 9014 130
1659 4799 25
1659 9247 233
1659 2774 101
1659 2901 52
1659 7396 5
1659 5252 123
1660 9963 221
1660 4003 56
1660 7917 62
1660 2917 263
1661 4992 194
1661 6404 215
1661 7027 102
1661 6320 274
1661 8614 205
1661 2815 190
1662 8602 158
1662 1861 159
1662 9954 221
1663 2069 142
1663 2251 98
1663 3027 182
1663 9381 31
1663 7320 1
1663 2647 67
1664 3722 153
1664 4359 214
1664 8842 247
1664 8120 185
1664 4333 112
1665 4734 18
1665 1860 176
1665 3294 145
1665 9021 167
1665 8961 161
1665 7143 1
1666 7974 100
1666 2963 90
1666 7233 194
1666 9246 238
1666 5760 257
1667 4697 131
1667 6799 139
1668 5159 120
1668 7909 10
1668 8480 36
1669 9603 195
1669 8379 40
1669 6516 298
1669 7796 191
1669 2382 261
1669 7420 285
1669 6509 277
1669 8513 2
1669 2350 160
1670 3579 196
1670 1912 284
1670 9527 208
1670 4193 177
1670 6292 181
1670 1808 188
1671 9283 79
1671 9008 90
1672 5954 162
1672 7820 151
1672 6938 199
1673 3790 72
1673 8283 108
1673 8295 60
1674 6353 283
1674 2371 124
1674 8107 132
1674 3628 272
1675 8755 135
1675 3631 200
1675 3808 88
1675 7342 175
1676 7505 255
1676 6828 158
1676 3185 54
1676 3335 193
1676 9646 264
1676 5648 96
1676 7481 13
1677 2714 291
1677 6522 41
1677 6844 209
1677 7527 30
1677 2253 116
1677 4922 252
1677 4503 169
1678 3711 239
1678 8404 223
1678 9950 224
1678 4321 164
1678 7424 55
1679 2321 119
1679 3954 97
1679 2962 257
1679 6443 233
1680 5613 43
1680 6388 166
1680 8674 91
1680 7700 73
1680 4556 145
1680 2451 48
1680 4989 160
1681 2848 112
1681 5263 175
1681 1891 147
1682 9685 83
1682 4379 58
1682 8678 229
1682 6301 99
1682 8405 17
1683 7085 62
1684 8578 244
1684 4615 286
1684 8097 172
1684 6113 10
1684 8297 279
1685 9029 158
1686 9675 274
1686 3882 268
1686 6286 176
1687 2844 124
1687 4259 53
1687 6656 74
1687 7460 48
1688 5195 220
1688 8726 24
1688 4679 99
1688 8335 219
1688 2282 120
1689 2278 39
1689 6051 147
1689 4829 65
1690 1941 224
1690 7182 178
1690 3110 212
1690 9225 66
1690 9047 219
1690 2023 135
1690 3200 268
1690 3477 127
1690 4136 220
1690 1968 84
1691 9077 60
1691 5283 46
1691 3257 130
1691 8419 71
1691 2850 284
1691 3609 164
1691 5740 75
1691 1836 16
1692 9044 38
1692 9880 246
1692 3114 113
1692 8634 75
1692 6388 123
1693 6281 259
1693 8410 155
1693 5743 93
1693 8674 64
1694 9131 89
1694 3417 188
1694 5733 9
1695 9328 81
1695 9061 173
1695 8239 19
1695 3517 42
1696 8470 125
1696 6104 287
1697 2389 280
1697 5884 67
1697 3453 100
1698 4987 205
1699 2527 11
1699 8986 37
1699 8317 41
1700 7707 140
1700 4086 7
1700 7669 67
1701 4088 90
1701 5811 272
1701 6388 33
1702 3143 12
1702 4939 144
1702 9624 20
1702 9356 284
1703 6563 28
1703 4395 230
1703 3759 5
1704 4029 242
1704 6673 54
1704 2796 221
1704 3766 273
1705 4480 205
1705 4175 14
1705 2543 236
1705 5754 57
1705 9867 87
1705 6844 297
1705 6930 213
1705 4374 137
1706 9237 17
1706 8223 143
1706 9553 165
1707 1731 110
1707 8965 189
1707 7769 168
1707 5872 290
1707 7334 280
1708 6897 253
1708 5477 214
1708 6227 199
1708 5014 293
1708 2182 96
1709 8815 239
1709 9042 65
1710 8841 114
1710 4242 24
1710 8427 29
1710 7886 250
1710 8054 288
1710 2529 158
1710 9408 92
1711 7948 10
1711 8115 75
1711 5380 114
1711 8539 262
1711 7812 82
1712 3456 224
1712 6679 136
1712 7416 18
1714 6230 232
1714 7894 60
1714 1905 117
1714 8294 232
1715 9496 300
1716 4318 21
1716 2256 238
1717 2339 12
1717 7170 257
1717 6084 256
1717 4007 44
1717 5095 18
1717 6477 56
1718 1999 191
1718 2654 195
1718 2158 84
1718 6003 213
1718 9966 98
1719 4182 115
1719 7453 33
1719 2251 246
1721 9242 180
1721 6547 278
1721 6894 162
1721 2882 11
1722 7667 28
1722 3501 244
1722 1817 299
1723 7770 103
1723 2898 75
1723 2952 67
1724 6634 47
1724 4414 196
1724 5691 40
1724 8713 88
1725 6241 27
1726 8315 37
1726 4827 296
1726 4158 186
1726 4146 167
1726 2011 206
1727 8627 153
1727 5952 294
1727 8883 150
1727 9721 87
1727 3180 43
1728 4632 64
1728 6405 297
1728 2859 255
1728 5851 252
1728 7910 34
1728 8636 104
1729 5552 119
1729 3890 181
1729 2890 197
1729 2225 69
1729 4716 77
1729 2211 200
1730 2506 147
1730 7993 0
1731 2942 85
1731 4622 248
1731 7403 4
1731 7727 63
1731 5237 94
1731 8661 16
1732 4677 217
1732 4955 219
1732 9626 196
1732 7193 218
1732 3590 274
1732 2235 68
1732 1946 187
1733 7636 13
1734 7762 165
1734 3980 127
1734 2971 132
1734 5443 208
1734 3396 85
1734 3660 269
1735 9212 271
1735 7174 265
1735 9559 144
1735 5269 222
1735 3916 100
1735 4800 272
1735 6659 67
1735 8347 201
1736 8830 189
1736 7390 189
1736 9578 103
1736 3697 204
1736 4249 288
1737 6011 261
1737 4204 293
1737 3362 104
1737 9327 279
1737 4440 52
1737 6565 12
1737 5852 90
1737 7278 261
1738 3885 56
1738 4900 282
1738 5187 188
1738 6062 215
1739 1792 93
1739 7235 12
1739 3688 54
1739 4328 130
1739 2405 131
1740 7046 15
1740 9324 263
1740 6404 113
1740 4148 124
1740 4414 292
1740 2355 164
1741 7395 171
1741 5275 56
1741 6186 178
1741 3604 296
1742 3913 299
1742 2712 124
1742 5524 205
1743 6236 134
1743 5635 150
1743 5709 177
1743 9306 202
1743 8538 284
1743 9155 217
1743 5785 93
1744 2146 259
1744 6107 296
1744 2372 236
1744 9122 229
1745 5456 278
1745 8025 40
1745 6361 45
1745 2504 31
1745 6980 123
1746 3368 76
1747 6610 136
1747 9666 282
1747 2668 231
1747 7939 109
1747 8740 234
1748 9105 279
1748 9965 70
1748 2070 62
1748 5627 249
1749 7774 56
1750 4278 58
1750 7205 235
1750 7359 203
1750 8299 86
1750 1767 274
1750 6923 69
1751 8347 34
1751 6641 183
1752 9481 131
1753 8490 107
1753 6769 249
1753 3291 246
1753 3484 81
1753 2349 24
1754 8414 78
1754 6693 140
1755 7647 264
1755 5384 126
1755 5575 215
1756 7684 135
1757 9251 232
1757 2154 226
1757 6922 289
1758 4633 57
1758 5879 50
1758 8381 231
1758 2254 283
1758 9217 190
1758 5944 211
1758 8156 205
1759 4158 246
1759 6974 176
1759 3314 159
1759 3004 142
1760 8578 120
1761 9609 265
1761 4706 112
1761 7811 79
1761 3126 265
1762 8090 114
1762 7907 171
1762 6436 280
1762 7826 230
1762 6404 19
1763 8005 52
1764 6890 30
1764 4560 77
1765 6549 85
1765 7289 238
1765 7527 164
1765 8135 98
1765 5131 63
1765 6612 78
1765 7295 235
1765 3978 195
1766 6961 31
1766 8035 121
1766 5309 197
1766 7997 116
1767 6327 25
1767 4829 283
1767 5500 11
1767 2115 80
1767 7066 18
1767 1997 241
1767 8679 96
1768 5267 46
1768 2408 145
1768 5472 54
1768 3176 85
1768 9428 167
1768 8003 120
1769 9019 156
1769 9242 62
1769 2954 245
1769 7636 36
1769 8883 77
1769 2535 266
1770 5353 99
1770 7421 174
1770 7568 30
1770 2325 74
1770 8246 56
1770 9331 190
1771 6198 146
1771 6979 15
1771 9859 274
1772 8102 148
1772 8155 253
1773 7430 163
1773 6719 198
1774 9067 258
1774 4630 215
1774 7188 224
1774 6617 38
1774 3879 16
1774 7951 70
1775 6341 202
1775 9199 109
1776 2463 54
1776 9636 20
1776 7581 277
1776 6251 43
1776 8501 263
1777 9894 24
1777 9287 68
1777 7654 169
1778 8583 246
1778 9354 38
1779 2578 169
1779 4096 128
1779 5119 86
1779 5564 254
1779 2097 191
1780 9592 175
1780 9819 119
1780 2272 254
1780 5284 198
1781 2847 15
1782 7023 152
1782 9552 19
1782 8447 37
1782 5749 119
1783 7517 288
1783 8089 104
1783 3210 187
1783 8493 295
1783 4969 276
1784 3334 190
1784 9329 208
1785 4590 130
1785 3922 281
1785 2893 54
1785 3773 67
1786 5048 277
1786 8011 128
1786 3458 105
1786 2988 90
1787 6734 289
1787 7556 3
1788 4020 55
1788 2362 63
1788 8640 10
1789 3040 284
1789 4981 149
1790 5611 150
1790 8343 251
1790 2137 100
1790 5357 145
1790 5481 190
1790 8787 152
1791 2139 209
1791 3759 219
1791 2215 274
1791 7245 141
1792 9960 193
1792 5280 184
1792 5489 130
1792 5470 21
1793 9804 127
1793 6687 86
1793 2913 196
1793 5805 236
1794 7382 164
1795 7446 157
1795 8013 20
1795 2313 81
1795 6940 5
1795 5170 223
1796 9217 295
1796 5421 108
1796 4820 284
1796 2667 57
1796 8875 169
1797 7180 261
1797 8572 216
1797 7762 124
1797 6338 21
1797 5766 294
1798 9280 48
1798 8499 265
1798 5744 171
1798 2176 12
1798 5741 275
1799 5378 149
1799 5499 264
1799 7598 90
1799 7434 93
1800 9912 248
1800 9526 20
1800 7152 30
1800 3609 190
1801 6917 115
1801 9675 55
1801 3256 240
1802 3595 256
1802 5552 48
1802 2140 236
1803 4196 189
1804 6725 153
1804 6081 167
1804 5823 34
1804 8921 260
1804 8047 180
1804 6164 239
1804 2371 206
1804 9751 48
1805 2709 161
1805 4745 64
1805 7777 219
1805 3879 222
1805 6320 146
1805 6251 150
1805 4192 248
1805 3615 138
1805 8113 116
1805 6715 235
1806 5723 48
1806 3126 186
1806 8715 274
1807 6878 232
1808 7710 238
1808 8174 161
1808 3922 3
1808 4356 160
1808 5481 169
1808 6635 200
1808 8907 45
1808 9902 81
1808 8128 262
1809 7702 212
1809 7713 100
1809 7793 232
1809 6198 1
1810 5217 254
1810 8232 66
1810 5830 0
1811 9382 222
1811 8196 42
1811 5128 103
1811 2509 242
1811 3526 271
1812 3527 96
1812 2606 160
1812 8992 15
1813 2125 61
1813 6981 88
1813 9273 207
1813 4887 35
1813 7953 181
1814 3976 296
1814 2648 146
1814 3697 114
1814 5447 10
1814 2646 114
1815 4062 0
1815 6640 245
1815 3510 7
1815 4882 272
1815 2164 89
1815 7668 93
1816 6925 243
1816 8170 218
1816 3511 49
1816 3636 239
1816 2319 131
1816 4066 293
1816 5158 150
1816 9434 151
1816 1937 85
1816 8892 64
1817 8528 68
1817 3555 158
1817 4556 261
1817 3561 230
1817 9046 248
1817 5026 185
1817 5942 78
1818 3707 158
1818 5705 100
1819 4112 187
1819 9727 187
1819 6040 211
1819 8186 194
1819 7587 219
1819 5788 231
1819 3944 53
1820 2768 31
1820 2861 240
1820 2566 53
1820 2088 275
1821 8591 47
1821 2659 228
1821 5177 131
1821 4016 112
1821 6361 163
1821 3501 114
1821 2467 248
1822 6219 163
1822 5474 230
1822 9108 230
1822 1900 58
1823 1837 96
1823 7555 208
1823 7330 112
1823 2446 189
1824 9490 109
1824 3725 222
1824 2731 130
1824 9155 260
1824 5555 137
1825 8860 106
1826 8583 225
1826 7443 267
1826 7437 261
1828 8707 242
1828 7233 25
1828 4473 62
1828 2788 119
1828 2584 164
1828 6301 7
1828 8988 200
1828 8237 142
1830 2232 259
1830 6923 131
1830 2233 43
1832 5559 282
1833 8712 282
1833 4160 18
1833 4828 90
1833 1940 275
1833 7732 13
1833 3854 10
1834 7370 52
1834 2275 249
1835 4961 210
1835 6338 122
1835 8860 280
1835 5654 283
1836 5019 12
1836 4709 298
1836 5410 158
1836 9145 150
1836 8820 226
1837 2254 77
1837 6746 273
1837 7196 63
1837 4401 145
1837 6945 2
1837 8680 152
1838 8109 275
1838 7538 203
1838 3944 156
1838 1923 43
1839 4060 126
1839 5673 267
1839 6085 86
1839 8336 229
1839 3292 67
1839 5961 52
1840 9639 273
1840 7940 149
1840 6013 285
1840 7019 149
1841 4754 145
1841 2483 244
1841 5457 93
1842 7523 159
1842 3824 111
1842 8717 168
1842 2253 284
1844 3912 90
1844 3645 68
1844 7830 121
1844 9505 130
1844 5351 164
1844 9510 87
1845 7936 242
1845 3695 33
1846 3558 98
1847 3850 160
1847 4399 228
1847 9298 299
1848 4153 143
1848 6597 135
1848 4178 183
1848 9382 208
1848 6643 138
1848 3211 26
1849 8473 119
1849 7952 203
1849 5107 91
1849 8418 18
1849 4017 243
1850 6623 54
1850 5588 243
1850 7557 281
1851 8865 85
1851 3342 180
1852 5718 268
1852 8955 58
1852 9278 166
1852 9200 184
1852 3310 67
1853 8669 184
1853 7873 127
1853 6644 5
1853 4792 183
1853 9297 29
1854 9215 157
1854 3003 74
1854 5922 292
1854 3725 173
1854 8471 181
1854 2504 138
1854 3290 299
1854 7761 27
1855 8330 11
1855 5420 38
1855 3142 23
1855 5610 224
1855 3097 4
1856 5243 192
1856 3312 175
1856 8498 170
1856 6118 187
1856 7400 76
1856 8720 231
1856 4125 281
1857 2615 267
1857 4250 86
1858 4470 190
1858 2466 89
1858 7215 32
1858 9606 141
1858 4496 296
1859 8831 277
1859 7395 164
1859 5095 210
1859 9257 260
1860 5272 295
1860 3304 147
1860 7573 12
1860 7552 220
1860 4288 140
1860 6068 19
1861 3070 164
1861 6303 119
1861 2505 27
1862 7836 29
1862 2496 167
1862 7156 281
1862 1925 17
1862 8128 163
1862 4959 110
1863 6176 7
1863 2649 59
1863 3523 47
1863 6869 126
1864 3310 155
1864 2461 246
1865 7614 64
1865 7846 195
1865 6317 78
1866 2507 97
1866 7005 235
1866 9663 103
1866 4419 279
1867 7028 6
1867 2447 279
1867 7067 82
1867 5116 151
1867 6208 10
1867 2225 258
1868 4520 40
1869 4473 87
1869 9336 57
1869 8923 71
1869 6069 74
1870 7056 299
1870 2881 183
1871 8545 227
1871 7695 135
1871 7116 211
1871 3850 122
1871 2190 6
1871 7159 93
1872 8536 175
1872 5597 62
1872 8276 117
1872 8705 297
1872 2191 210
1873 8747 124
1873 9246 198
1873 6693 254
1873 6572 207
1874 9908 114
1874 2328 113
1874 3851 10
1874 7070 107
1875 8801 110
1875 2450 246
1875 3163 268
1876 2931 285
1876 4913 105
1876 2237 93
1876 3277 1
1876 3723 170
1877 2659 211
1877 6940 212
1877 2642 200
1877 8339 55
1878 8433 164
1878 4039 203
1878 9182 73
1878 5505 109
1878 3918 222
1878 2525 242
1879 4928 85
1879 8582 203
1879 7384 228
1879 5282 40
1880 9857 33
1880 2602 180
1880 5609 213
1880 7689 66
1880 7247 194
1880 7551 155
1881 3015 281
1881 3266 290
1881 4196 293
1881 7290 205
1881 2142 205
1881 7169 77
1882 7592 83
1882 9810 204
1882 5589 90
1882 7015 40
1882 3381 288
1883 2136 180
1883 4647 229
1884 4645 21
1884 5957 99
1884 9978 177
1884 2458 153
1884 4933 83
1884 3163 171
1884 8762 21
1885 8728 189
1885 6827 149
1885 6537 56
1885 3752 169
1885 2676 156
1885 8860 272
1885 4762 134
1886 6178 152
1886 4336 249
1886 4122 244
1886 9578 133
1886 5625 229
1886 7446 142
1887 3445 179
1887 4070 241
1887 3215 48
1887 4025 156
1887 8002 189
1888 5755 200
1888 3058 43
1888 4684 39
1888 9839 298
1888 5811 299
1888 7581 179
1889 2468 200
1889 4183 33
1889 6899 65
1891 7720 189
1891 3146 32
1891 6161 215
1891 9738 50
1891 6183 157
1891 8197 145
1891 6742 29
1891 3433 299
1892 5945 101
1892 4566 289
1892 3545 297
1892 3958 225
1892 4026 71
1892 9813 186
1893 8239 108
1893 8925 127
1894 9794 93
1895 3716 214
1895 1964 12
1897 7020 88
1897 4099 4
1897 7155 77
1897 3222 241
1898 5595 92
1898 9192 240
1898 9822 111
1898 4898 15
1898 3980 25
1898 5813 252
1898 4022 109
1898 7049 206
1899 4319 46
1899 7954 284
1900 5655 55
1900 6099 243
1901 6484 8
1901 7218 293
1901 8086 203
1901 5555 132
1902 9564 149
1902 2719 179
1902 9134 201
1902 2433 191
1902 2438 49
1902 8695 189
1902 4476 75
1903 3021 121
1903 6608 274
1903 3926 91
1903 7984 72
1903 5944 229
1904 7780 155
1904 5422 280
1904 2610 260
1904 7971 139
1905 4326 181
1905 9735 273
1905 4569 162
1905 5530 153
1905 8238 6
1905 8529 122
1905 5988 258
1905 5389 183
1906 6381 224
1906 2162 248
1906 7324 236
1907 3280 200
1907 6111 53
1907 4988 159
1908 5647 284
1908 3365 287
1908 5940 102
1908 6933 178
1909 5365 21
1909 5344 258
1910 7677 96
1910 2449 281
1910 4086 63
1912 7204 167
1912 2297 278
1912 8604 159
1913 4194 92
1913 4305 98
1913 4789 86
1913 5553 288
1914 2346 105
1914 7674 20
1914 7838 10
1914 9501 199
1915 6612 265
1915 5344 181
1915 8964 66
1915 3336 211
1915 6402 294
1915 1941 144
1915 8413 215
1916 9953 127
1916 6670 157
1916 9238 181
1917 3008 165
1917 9773 295
1917 5703 235
1917 2054 240
1917 3697 45
1918 6025 68
1918 5551 137
1918 9465 47
1919 8411 117
1919 6037 299
1919 7034 90
1920 5751 186
1920 4221 295
1920 9678 227
1920 7353 248
1921 2078 91
1921 6405 64
1921 5537 166
1921 4629 239
1921 3656 268
1922 6764 68
1922 1987 177
1922 5582 210
1922 6436 289
1922 6037 55
1922 8536 140
1922 7828 82
1924 9976 300
1924 4593 153
1924 7105 101
1924 1980 182
1924 2421 245
1924 2027 264
1925 4426 134
1925 3501 106
1925 2002 145
1925 5242 247
1925 6324 186
1926 2797 24
1926 7917 121
1926 8453 0
1926 2812 226
1926 6387 190
1926 8910 141
1927 8187 102
1927 5818 74
1927 3807 84
1928 9419 53
1929 7320 42
1929 3264 179
1929 5054 7
1930 5350 15
1930 8634 88
1930 1977 277
1931 9486 83
1931 9631 244
1931 5568 222
1931 4484 64
1931 3650 175
1931 2382 141
1931 2203 195
1932 2335 92
1932 4637 42
1932 3898 226
1933 7239 229
1933 7484 127
1933 4793 102
1933 9969 147
1933 6743 217
1934 4163 258
1934 8984 240
1934 5496 168
1934 6276 125
1934 6695 232
1935 7016 159
1935 5342 206
1935 6295 15
1935 5018 230
1935 4681 206
1935 3293 232
1936 4777 180
1937 5172 111
1937 9247 202
1937 6742 90
1937 3956 83
1937 9410 282
1938 9153 130
1938 5177 288
1939 6211 3
1940 4216 57
1940 3641 143
1940 9206 228
1940 1942 38
1940 5974 120
1941 6474 212
1941 5890 169
1941 2118 90
1941 7104 57
1942 5082 63
1942 7357 162
1942 9755 75
1942 3121 135
1942 3526 129
1942 2038 26
1942 8268 289
1943 4794 155
1943 4556 293
1943 6461 267
1943 6440 88
1944 9381 147
1944 3081 21
1944 4799 40
1944 4117 165
1944 5336 96
1945 2953 229
1945 2793 206
1945 7507 108
1946 8173 293
1946 4851 276
1946 2160 181
1947 6717 251
1947 7425 232
1947 2017 38
1947 4961 43
1947 6831 256
1948 3805 229
1948 9783 106
1949 6224 174
1949 1954 181
1949 2567 275
1949 8007 180
1950 2755 68
1950 3507 205
1950 3472 163
1950 8268 151
1950 3578 210
1950 4402 232
1950 4883 52
1951 9987 203
1951 9824 207
1952 3497 38
1952 3328 46
1953 9746 203
1953 7515 169
1953 7122 140
1953 8267 31
1953 2978 226
1954 6254 121
1954 2898 70
1954 8924 225
1955 8068 186
1955 4648 115
1955 2999 273
1955 5430 104
1956 8297 16
1956 2927 149
1956 9293 94
1956 5848 22
1957 2224 126
1957 8783 72
1957 3228 86
1957 2325 265
1957 4415 36
1957 4434 198
1957 7443 203
1957 9667 213
1957 6008 144
1958 2729 206
1958 6724 176
1958 2099 121
1958 8634 120
1958 8038 89
1959 5183 182
1959 4256 191
1959 5911 54
1959 6388 230
1960 6364 275
1960 9351 291
1960 9214 33
1961 6502 272
1961 6227 94
1961 7415 48
1962 7253 2
1962 3822 295
1962 8725 90
1963 9844 240
1963 7561 274
1963 7510 27
1963 3894 219
1963 7921 300
1964 7832 280
1964 9532 232
1964 4801 286
1964 9594 110
1965 8722 175
1965 9284 15
1965 4721 260
1965 8076 104
1966 3237 175
1967 8859 240
1967 4185 183
1967 6137 272
1967 8539 30
1967 4269 5
1968 9655 142
1969 7743 120
1969 3168 232
1969 8501 222
1970 4103 49
1970 9289 75
1970 3014 5
1970 2042 195
1970 8410 2
1970 9726 249
1970 4367 224
1970 9730 59
1971 7723 22
1971 4826 21
1971 5195 300
1972 9155 67
1972 5977 254
1972 9093 13
1972 8411 26
1972 7516 83
1972 5042 82
1973 7324 128
1973 9509 183
1973 9165 292
1974 5758 52
1974 9490 178
1974 5691 196
1975 4029 208
1975 4209 74
1975 2558 20
1975 3040 25
1975 2634 75
1976 9594 198
1976 8225 201
1977 8311 58
1977 8026 10
1978 8705 63
1978 4571 35
1978 7649 68
1978 5973 167
1978 4113 102
1978 6659 93
1978 7640 55
1979 5692 197
1979 7515 2
1979 5253 80
1979 4875 34
1980 8258 130
1980 9731 221
1980 2330 235
1981 7553 42
1981 4130 269
1981 3517 5
1981 5691 50
1982 7553 150
1982 2441 38
1983 3135 259
1983 3770 40
1983 8843 8
1983 8785 266
1983 3182 182
1984 9512 137
1984 7169 196
1984 2675 209
1984 3685 220
1984 3605 60
1984 9913 294
1984 8050 73
1985 8399 57
1985 8213 116
1985 7730 121
1985 9344 184
1985 7259 251
1986 3043 113
1986 8923 298
1986 9211 25
1986 9371 298
1986 2388 30
1986 7148 49
1986 3265 68
1988 3200 79
1988 9246 53
1989 7612 35
1989 9729 55
1989 5658 31
1989 2913 86
1989 3349 100
1989 4601 227
1991 2187 128
1991 9781 136
1992 7009 68
1992 7483 46
1993 8149 71
